Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Initial Coin Offering - ICON,https://www.crunchbase.com/funding_round/icon-19ec-initial-coin-offering--a39c5ac1,ICON,https://www.crunchbase.com/organization/icon-19ec,Initial Coin Offering,,,,2017-09-20,Kenetic
Seed Round - The Blockchainer,https://www.crunchbase.com/funding_round/the-blockchainer-seed--a2418e17,The Blockchainer,https://www.crunchbase.com/organization/the-blockchainer,Seed,,,,2018-03-04,JLAB | JD capital
Seed Round - Kcash,https://www.crunchbase.com/funding_round/kcash-seed--3fc2561a,Kcash,https://www.crunchbase.com/organization/kcash,Seed,,,,2018-04-02,JLAB | JD capital
Pre Seed Round - CoinVoice,https://www.crunchbase.com/funding_round/coinvoice-pre-seed--bec15e7a,CoinVoice,https://www.crunchbase.com/organization/coinvoice,Pre-Seed,,,,2018-06-03,JLAB | JD capital
Series A - InfiniGold Pty Ltd,https://www.crunchbase.com/funding_round/infinigold-pty-ltd-series-a--ab241408,InfiniGold Pty Ltd,https://www.crunchbase.com/organization/infinigold-pty-ltd,Series A,2000000,AUD,1513816,2018-06-01,Capital Markets Technologies
Initial Coin Offering - Theta Labs,https://www.crunchbase.com/funding_round/theta-initial-coin-offering--d2f87f54,Theta Labs,https://www.crunchbase.com/organization/theta,Initial Coin Offering,1000000,USD,1000000,2017-11-01,"Nathan Doctor, Nirvana Capital, Node Capital, Synapse Capital"
Seed Round - Reengen,https://www.crunchbase.com/funding_round/reengen-seed--99915157,Reengen,https://www.crunchbase.com/organization/reengen,Seed,500000,USD,500000,2017-12-01,"Cem Tüfekçi, Idacapital"
Seed Round - SafeChain,https://www.crunchbase.com/funding_round/safechain-llc-seed--dc6ac377,SafeChain,https://www.crunchbase.com/organization/safechain-llc,Seed,3000000,USD,3000000,2018-06-25,"Aspect Ventures, Fintech71, LOUD Capital, NCT Ventures, Peter Kight, Precursor Ventures, Rev1 Ventures, Rise of the Rest, Social Capital"
Seed Round - Cartesi,https://www.crunchbase.com/funding_round/cartesi-seed--d623e70c,Cartesi,https://www.crunchbase.com/organization/cartesi,Seed,150000,USD,150000,2018-05-21,"Artesian VC, Bigbang Angels, ChinaAccelerator, SOSV"
Equity Crowdfunding - Indeco,https://www.crunchbase.com/funding_round/indeco-equity-crowdfunding--95252a61,Indeco,https://www.crunchbase.com/organization/indeco,Equity Crowdfunding,171287,USD,171287,2018-01-13,StartEngine
Series A - Figure,https://www.crunchbase.com/funding_round/figure-66e9-series-a--44cb7e7a,Figure,https://www.crunchbase.com/organization/figure-66e9,Series A,50000000,USD,50000000,2018-05-26,"Conversion Capital, CreditEase Fintech Investment Fund, DCM Ventures, Digital Currency Group, Mithril Capital Management, Ribbit Capital, RPM Ventures, Thomvest Ventures, Ulu Ventures"
Seed Round - StaTwig,https://www.crunchbase.com/funding_round/statwig-technology-services-seed--b42d7c76,StaTwig,https://www.crunchbase.com/organization/statwig-technology-services,Seed,,,,2018-04-04,Startupbootcamp
Seed Round - Solana,https://www.crunchbase.com/funding_round/solana-io-seed--04db668f,Solana,https://www.crunchbase.com/organization/solana-io,Seed,,,,2018-06-01,"500 Startups, Chris McCann, Kosmos Capital, NEO Global Capital (NGC)"
Seed Round - Zilliqa,https://www.crunchbase.com/funding_round/zilliqa-seed--990fbf03,Zilliqa,https://www.crunchbase.com/organization/zilliqa,Seed,,,,2018-01-01,Chainfund Capital
Venture Round - CertiK,https://www.crunchbase.com/funding_round/certik-series-unknown--906ec2f7,CertiK,https://www.crunchbase.com/organization/certik,Venture - Series Unknown,,,,2018-06-01,Chainfund Capital
Seed Round - Obsidian Labs,https://www.crunchbase.com/funding_round/obsidian-labs-seed--2ac86768,Obsidian Labs,https://www.crunchbase.com/organization/obsidian-labs,Seed,,,,2018-03-21,Y Combinator
Seed Round - Trust-chain.it,https://www.crunchbase.com/funding_round/trust-chain-it-seed--2c2df12b,Trust-chain.it,https://www.crunchbase.com/organization/trust-chain-it,Seed,,,,2017-08-08,M-VC Europe Ltd.
Non Equity Assistance - AID:Tech,https://www.crunchbase.com/funding_round/aid-tech-non-equity-assistance--ae6b5063,AID:Tech,https://www.crunchbase.com/organization/aid-tech,Non-equity Assistance,,,,2017-12-04,Mastercard Start Path
Seed Round - AID:Tech,https://www.crunchbase.com/funding_round/aid-tech-seed--3a34a987,AID:Tech,https://www.crunchbase.com/organization/aid-tech,Seed,1000000,EUR,1180350,2018-06-13,"Blockasset Ventures, Blue Parasol Investments, Enterprise Ireland, LAUNCH, SGInnovate, Tin Fu Fund"
Non Equity Assistance - AID:Tech,https://www.crunchbase.com/funding_round/aid-tech-non-equity-assistance--f8b45cc4,AID:Tech,https://www.crunchbase.com/organization/aid-tech,Non-equity Assistance,,,,2017-07-19,Friends of eBay
Seed Round - Nexus Mutual,https://www.crunchbase.com/funding_round/nexus-mutual-seed--4e7b0a29,Nexus Mutual,https://www.crunchbase.com/organization/nexus-mutual,Seed,184000,GBP,259216,2018-04-04,KR1
Seed Round - Herdius,https://www.crunchbase.com/funding_round/herdius-seed--8ba322a4,Herdius,https://www.crunchbase.com/organization/herdius,Seed,201000,EUR,246976,2018-04-04,KR1
Pre Seed Round - LIC,https://www.crunchbase.com/funding_round/lic-pre-seed--e471f72f,LIC,https://www.crunchbase.com/organization/lic,Pre-Seed,300000,USD,300000,2018-06-01,
Seed Round - AppsCo Inc,https://www.crunchbase.com/funding_round/appsco-seed--f540ef17,AppsCo Inc,https://www.crunchbase.com/organization/appsco,Seed,,,,2018-01-01,SixThirty CYBER
Funding Round - Kadena,https://www.crunchbase.com/funding_round/kadena-llc-undisclosed--009bee0b,Kadena,https://www.crunchbase.com/organization/kadena-llc,Funding Round,12000000,USD,12000000,2018-04-11,"Asimov Ventures, Compound, Devonshire Investors, Distributed Global, Limitless Crypto Investments, Multicoin Capital, Primitive Ventures, Susquehanna International Group (SIG), SV Angel"
Series A - ObEN,https://www.crunchbase.com/funding_round/oben-series-a--faadfa38,ObEN,https://www.crunchbase.com/organization/oben,Series A,,,,2017-08-03,memBrain
Funding Round - Koin Rewards,https://www.crunchbase.com/funding_round/koin-rewards-undisclosed--8ccdec0a,Koin Rewards,https://www.crunchbase.com/organization/koin-rewards,Funding Round,350000,GBP,467317,2018-06-01,"Curt Hopkins, Nigel Wray"
Seed Round - B3i,https://www.crunchbase.com/funding_round/b3i-seed--41ae138b,B3i,https://www.crunchbase.com/organization/b3i,Seed,6300000,CHF,6691037,2018-03-01,
Seed Round - Elkrem,https://www.crunchbase.com/funding_round/elkrem-seed--c410e672,Elkrem,https://www.crunchbase.com/organization/elkrem,Seed,250000,USD,250000,2018-01-01,"500 Startups, Con O'Donnell, Endure Capital, Flat6Labs, Karim Hussein, Khaled Alashmouny"
Venture Round - Zaggle Prepaid Ocean Services,https://www.crunchbase.com/funding_round/zaggle-prepaid-ocean-services-series-unknown--9118c1af,Zaggle Prepaid Ocean Services,https://www.crunchbase.com/organization/zaggle-prepaid-ocean-services,Venture - Series Unknown,,,,2017-11-01,VenturEast
Seed Round - YellowHeart,https://www.crunchbase.com/funding_round/yellowheart-seed--d5f87a16,YellowHeart,https://www.crunchbase.com/organization/yellowheart,Seed,1500000,USD,1500000,2018-03-01,Live Nation Entertainment
Pre Seed Round - 22X Fund,https://www.crunchbase.com/funding_round/22x-fund-pre-seed--0fccc60e,22X Fund,https://www.crunchbase.com/organization/22x-fund,Pre-Seed,180000,USD,180000,2018-02-01,ARK FUND
Initial Coin Offering - Metadium,https://www.crunchbase.com/funding_round/metadium-initial-coin-offering--71d54150,Metadium,https://www.crunchbase.com/organization/metadium,Initial Coin Offering,,,,2018-05-01,Block Crafters Capital
Initial Coin Offering - OmiseGO,https://www.crunchbase.com/funding_round/omisego-initial-coin-offering--981e796d,OmiseGO,https://www.crunchbase.com/organization/omisego,Initial Coin Offering,,,,2017-11-07,"James Sowers, Karnika Yashwant"
Seed Round - Moovaz,https://www.crunchbase.com/funding_round/moovaz-seed--44862ff5,Moovaz,https://www.crunchbase.com/organization/moovaz,Seed,1000000,USD,1000000,2018-06-04,"Goldbell Group, Mojo Partners"
Seed Round - ICreativeStore,https://www.crunchbase.com/funding_round/icreativestore-seed--baf6adeb,ICreativeStore,https://www.crunchbase.com/organization/icreativestore,Seed,,,,2018-04-01,
Seed Round - wevest Digital AG,https://www.crunchbase.com/funding_round/wevest-digital-ag-seed--f4ef8e5f,wevest Digital AG,https://www.crunchbase.com/organization/wevest-digital-ag,Seed,,,,2018-06-01,Comvest Holding
Seed Round - Dbrain,https://www.crunchbase.com/funding_round/dbrain-seed--b1040718,Dbrain,https://www.crunchbase.com/organization/dbrain,Seed,2500000,USD,2500000,2018-02-13,"Chronobank, G2H2 Capital, Suicide Ventures"
Seed Round - Avenews-GT,https://www.crunchbase.com/funding_round/avenews-gt-seed--80eafbd3,Avenews-GT,https://www.crunchbase.com/organization/avenews-gt,Seed,320000,USD,320000,2017-09-01,"Encovox, Techstars"
Venture Round - Accelerace,https://www.crunchbase.com/funding_round/accelerace-series-unknown--82998901,Accelerace,https://www.crunchbase.com/organization/accelerace,Venture - Series Unknown,10500000,DKK,1685749,2018-01-10,"Færchfonden, InQvation, Symbion, Vaekstfonden - The Danish Growth Fund"
Funding Round - Kadena,https://www.crunchbase.com/funding_round/kadena-llc-undisclosed--a1a33765,Kadena,https://www.crunchbase.com/organization/kadena-llc,Funding Round,2250000,USD,2250000,2018-01-30,"Asimov Ventures, CoinFund, Kilowatt Capital LLC, MetaStable Capital, Multicoin Capital, Scalar Capital"
Venture Round - Tradewind Markets,https://www.crunchbase.com/funding_round/tradewind-markets-series-unknown--60493e2d,Tradewind Markets,https://www.crunchbase.com/organization/tradewind-markets,Venture - Series Unknown,10599984,USD,10599984,2018-04-24,Sapphire Ventures
Equity Crowdfunding - BABB,https://www.crunchbase.com/funding_round/babb-equity-crowdfunding--8dfed0aa,BABB,https://www.crunchbase.com/organization/babb,Equity Crowdfunding,1361930,GBP,1818440,2018-06-01,Crowdcube
Pre Seed Round - BlockClaim,https://www.crunchbase.com/funding_round/blockclaim-pre-seed--08040d6d,BlockClaim,https://www.crunchbase.com/organization/blockclaim,Pre-Seed,450000,GBP,632097,2018-04-02,"Amadeus Capital Partners, Paul Teather"
Seed Round - WePower Network,https://www.crunchbase.com/funding_round/wepower-network-seed--2b18fa48,WePower Network,https://www.crunchbase.com/organization/wepower-network,Seed,,,,2018-01-01,Startupbootcamp Energy Australia
Series A - nobul,https://www.crunchbase.com/funding_round/business-list-2-series-a--9558172c,nobul,https://www.crunchbase.com/organization/business-list-2,Series A,,,,2018-05-14,
Seed Round - MenaPay,https://www.crunchbase.com/funding_round/menapay-seed--877191a4,MenaPay,https://www.crunchbase.com/organization/menapay,Seed,,,,2018-06-02,Boğaziçi Ventures
Seed Round - Koinex,https://www.crunchbase.com/funding_round/koinex-seed--22605a0e,Koinex,https://www.crunchbase.com/organization/koinex,Seed,,,,2017-12-24,"BEENEXT, Pantera Capital"
Venture Round - Zeppelin Solutions,https://www.crunchbase.com/funding_round/zeppelin-solutions-series-unknown--dec93def,Zeppelin Solutions,https://www.crunchbase.com/organization/zeppelin-solutions,Venture - Series Unknown,,,,2017-12-01,"BlueYard Capital, Fabric Ventures, True Ventures"
Private Equity Round - MoFAS,https://www.crunchbase.com/funding_round/mofas-private-equity--45a2069f,MoFAS,https://www.crunchbase.com/organization/mofas,Private Equity,20000000,USD,20000000,2018-06-01,
Venture Round - FUSION Foundation,https://www.crunchbase.com/funding_round/fusion-foundation-series-unknown--17788389,FUSION Foundation,https://www.crunchbase.com/organization/fusion-foundation,Venture - Series Unknown,,,,2018-01-15,BlockWater Management
Seed Round - Apothēka Systems Inc.,https://www.crunchbase.com/funding_round/apothe-ka-systems-inc-seed--944c3141,Apothēka Systems Inc.,https://www.crunchbase.com/organization/apothe-ka-systems-inc,Seed,250000,USD,250000,2018-02-01,
Seed Round - EVEN,https://www.crunchbase.com/funding_round/even-seed--35e9474e,EVEN,https://www.crunchbase.com/organization/even,Seed,1000000,USD,1000000,2018-01-10,
Seed Round - Kodebox,https://www.crunchbase.com/funding_round/kodebox-seed--15bfbd53,Kodebox,https://www.crunchbase.com/organization/kodebox,Seed,,,,2018-02-01,Kakao Ventures
Seed Round - Bloom,https://www.crunchbase.com/funding_round/bloom-9922-seed--f55cec59,Bloom,https://www.crunchbase.com/organization/bloom-9922,Seed,,,,2018-01-01,Fabric Ventures
Seed Round - HOOPOUN,https://www.crunchbase.com/funding_round/hoopoun-seed--873cd4f0,HOOPOUN,https://www.crunchbase.com/organization/hoopoun,Seed,50000,USD,50000,2017-12-24,
Venture Round - Stryking Entertainment,https://www.crunchbase.com/funding_round/stryking-entertainment-series-unknown--bb12ae65,Stryking Entertainment,https://www.crunchbase.com/organization/stryking-entertainment,Venture - Series Unknown,500000,EUR,597250,2017-09-15,"German Startups Group, True Global Ventures (TGV)"
Initial Coin Offering - Internxt,https://www.crunchbase.com/funding_round/internxt-initial-coin-offering--9ebdd031,Internxt,https://www.crunchbase.com/organization/internxt,Initial Coin Offering,220000,USD,220000,2017-09-07,
Seed Round - VeriSmart,https://www.crunchbase.com/funding_round/verismart-seed--b274fb80,VeriSmart,https://www.crunchbase.com/organization/verismart,Seed,200000,USD,200000,2018-05-01,"StartersHub, Startupbootcamp Smart City Dubai"
Seed Round - RxAll Inc.,https://www.crunchbase.com/funding_round/rxall-inc-seed--8f1f4e36,RxAll Inc.,https://www.crunchbase.com/organization/rxall-inc,Seed,500000,USD,500000,2018-06-01,Katapult Accelerator
Pre Seed Round - CoverUS,https://www.crunchbase.com/funding_round/coverus-inc-pre-seed--eb32e7ea,CoverUS,https://www.crunchbase.com/organization/coverus-inc,Pre-Seed,,,,2018-06-21,"Centrality, StartUp Health"
Convertible Note - Leondrino,https://www.crunchbase.com/funding_round/leondrino-exchange-inc--convertible-note--83cd6b7e,Leondrino,https://www.crunchbase.com/organization/leondrino-exchange-inc-,Convertible Note,165000,USD,165000,2017-11-08,
Seed Round - Cryptowerk,https://www.crunchbase.com/funding_round/cryptowerk-seed--d32b98b4,Cryptowerk,https://www.crunchbase.com/organization/cryptowerk,Seed,,,,2017-10-31,"FastVentures, Innogy Innovation Hub"
Seed Round - Ampersand Markets,https://www.crunchbase.com/funding_round/ampersand-markets-seed--437b6961,Ampersand Markets,https://www.crunchbase.com/organization/ampersand-markets,Seed,,,,2018-05-01,
Pre Seed Round - Hathor Labs,https://www.crunchbase.com/funding_round/hathor-labs-pre-seed--aed15a77,Hathor Labs,https://www.crunchbase.com/organization/hathor-labs,Pre-Seed,80000,USD,80000,2018-06-16,
Initial Coin Offering - Stream Token,https://www.crunchbase.com/funding_round/stream-token-initial-coin-offering--5691758d,Stream Token,https://www.crunchbase.com/organization/stream-token,Initial Coin Offering,5000000,USD,5000000,2017-10-26,"Blockchain Partners Korea, CoinFund, Fenbushi Capital, INBlockchain, Jed McCaleb, Pantera Capital, Synapse Capital, TokenData Capital, Tuesday Capital"
Seed Round - Zilliqa,https://www.crunchbase.com/funding_round/zilliqa-seed--cef03b70,Zilliqa,https://www.crunchbase.com/organization/zilliqa,Seed,,,,2017-12-01,Kingsley Advani
Seed Round - Optherium,https://www.crunchbase.com/funding_round/optherium-seed--73577f66,Optherium,https://www.crunchbase.com/organization/optherium,Seed,3000000,USD,3000000,2018-03-01,Serge Beck
Seed Round - UTU technologies,https://www.crunchbase.com/funding_round/utu-technologies-seed--10a89b9c,UTU technologies,https://www.crunchbase.com/organization/utu-technologies,Seed,,,,2018-03-05,Zeroth.AI
Angel Round - Cartesi,https://www.crunchbase.com/funding_round/cartesi-angel--653e3240,Cartesi,https://www.crunchbase.com/organization/cartesi,Angel,100000,USD,100000,2018-03-01,Serguei Popov
Seed Round - Blokur,https://www.crunchbase.com/funding_round/blokur-seed--ae294a8d,Blokur,https://www.crunchbase.com/organization/blokur,Seed,1200000,USD,1200000,2017-09-15,"Ascension Ventures Limited, Digital Currency Group, Innovate UK, Remy Minute, Serge Chiaramonte"
Seed Round - Tradeline,https://www.crunchbase.com/funding_round/tradeline-seed--fc056e57,Tradeline,https://www.crunchbase.com/organization/tradeline,Seed,900000,EUR,1108195,2018-04-01,
Series B - Blocko,https://www.crunchbase.com/funding_round/blocko-series-b--45430da8,Blocko,https://www.crunchbase.com/organization/blocko,Series B,8900000,USD,8900000,2018-06-11,"Daesung Private Equity, POSCO Venture Capital, Premier Partners, Samsung Ventures, SparkLabs Ventures, WONIK Investment Partners"
Seed Round - Witnet Foundation,https://www.crunchbase.com/funding_round/witnet-foundation-seed--9dfbbe59,Witnet Foundation,https://www.crunchbase.com/organization/witnet-foundation,Seed,1069000,USD,1069000,2018-03-01,James Sowers
Seed Round - Globatalent,https://www.crunchbase.com/funding_round/globatalent-seed--7ddba725,Globatalent,https://www.crunchbase.com/organization/globatalent,Seed,1200000,USD,1200000,2018-05-01,
Pre Seed Round - Globatalent,https://www.crunchbase.com/funding_round/globatalent-pre-seed--925071ef,Globatalent,https://www.crunchbase.com/organization/globatalent,Pre-Seed,500000,USD,500000,2017-09-01,
Seed Round - Bundle Network,https://www.crunchbase.com/funding_round/bundle-network-seed--9cbdb9fe,Bundle Network,https://www.crunchbase.com/organization/bundle-network,Seed,100000,USD,100000,2018-03-28,Vestia
Pre Seed Round - Everythink,https://www.crunchbase.com/funding_round/everythink-pre-seed--e8722237,Everythink,https://www.crunchbase.com/organization/everythink,Pre-Seed,15000,USD,15000,2018-01-01,German Lemonnier
Seed Round - ælf,https://www.crunchbase.com/funding_round/ælf-seed--10d4e43b,ælf,https://www.crunchbase.com/organization/ælf,Seed,,,,2017-11-01,Hashed
Initial Coin Offering - 0chain,https://www.crunchbase.com/funding_round/0chain-initial-coin-offering--98e4f0e4,0chain,https://www.crunchbase.com/organization/0chain,Initial Coin Offering,,,,2018-05-08,G2H2 Capital
Corporate Round - Kcash,https://www.crunchbase.com/funding_round/kcash-corporate-round--0ae08caa,Kcash,https://www.crunchbase.com/organization/kcash,Corporate Round,,,,2018-05-07,"GXS Foundation, JLAB | JD capital"
Seed Round - 0chain,https://www.crunchbase.com/funding_round/0chain-seed--009ec1db,0chain,https://www.crunchbase.com/organization/0chain,Seed,,,,2018-02-08,"Arthur Iinuma, Block Ventures"
Pre Seed Round - EcoSteer,https://www.crunchbase.com/funding_round/ecosteer-pre-seed--89d7d0b1,EcoSteer,https://www.crunchbase.com/organization/ecosteer,Pre-Seed,100000,EUR,116285,2017-11-01,
Venture Round - Boardwalktech,https://www.crunchbase.com/funding_round/boardwalktech-series-unknown--e8d8dddc,Boardwalktech,https://www.crunchbase.com/organization/boardwalktech,Venture - Series Unknown,300000,USD,300000,2017-12-15,Flow Capital Corp.
Pre Seed Round - StopFakeFood,https://www.crunchbase.com/funding_round/stopfakefood-pre-seed--56a76848,StopFakeFood,https://www.crunchbase.com/organization/stopfakefood,Pre-Seed,1000000,USD,1000000,2017-08-31,Augustas Alesiunas
"Initial Coin Offering - One Car Payment, Inc.",https://www.crunchbase.com/funding_round/one-car-payment-inc-initial-coin-offering--e33cb97f,"One Car Payment, Inc.",https://www.crunchbase.com/organization/one-car-payment-inc,Initial Coin Offering,,,,2018-03-01,
Angel Round - WealthPark,https://www.crunchbase.com/funding_round/wealthpark-angel--32f8e1ee,WealthPark,https://www.crunchbase.com/organization/wealthpark,Angel,451000000,JPY,3999131,2018-01-01,
Pre Seed Round - Transparent Path,https://www.crunchbase.com/funding_round/transparent-path-pre-seed--3cd6ff75,Transparent Path,https://www.crunchbase.com/organization/transparent-path,Pre-Seed,50000,USD,50000,2018-05-18,
Seed Round - Curischain,https://www.crunchbase.com/funding_round/curischain-seed--d5fe55ef,Curischain,https://www.crunchbase.com/organization/curischain,Seed,,,,2018-02-01,Techstars
Seed Round - Solaster,https://www.crunchbase.com/funding_round/solaster-seed--4e149ac8,Solaster,https://www.crunchbase.com/organization/solaster,Seed,,,,2017-10-01,Jumpstart Foundry
Seed Round - Ontology,https://www.crunchbase.com/funding_round/ontology-seed--0a173a94,Ontology,https://www.crunchbase.com/organization/ontology,Seed,,,,2018-02-26,Hashed
Seed Round - EMX,https://www.crunchbase.com/funding_round/evermarkets-seed--b79836ff,EMX,https://www.crunchbase.com/organization/evermarkets,Seed,,,,2018-01-03,Hashed
Seed Round - Oasis Labs,https://www.crunchbase.com/funding_round/oasis-labs-seed--8aa564fe,Oasis Labs,https://www.crunchbase.com/organization/oasis-labs,Seed,,,,2018-06-04,Hashed
Seed Round - MediBloc,https://www.crunchbase.com/funding_round/medibloc-seed--256f5a8a,MediBloc,https://www.crunchbase.com/organization/medibloc,Seed,,,,2017-11-19,Hashed
Seed Round - Inspecto Solutions,https://www.crunchbase.com/funding_round/inspecto-solutions-seed--faf73d8e,Inspecto Solutions,https://www.crunchbase.com/organization/inspecto-solutions,Seed,1540000,USD,1540000,2017-12-11,"Bits x Bites, Seventure Partners, The Kitchen - FoodTech Hub"
Seed Round - VeriSmart,https://www.crunchbase.com/funding_round/verismart-seed--884fb4d9,VeriSmart,https://www.crunchbase.com/organization/verismart,Seed,40000,USD,40000,2018-06-01,3S Landing Pad
Pre Seed Round - DNAtix,https://www.crunchbase.com/funding_round/dnatix-pre-seed--8869c181,DNAtix,https://www.crunchbase.com/organization/dnatix,Pre-Seed,500000,USD,500000,2017-10-15,
Seed Round - VeriSmart,https://www.crunchbase.com/funding_round/verismart-seed--1fbefe96,VeriSmart,https://www.crunchbase.com/organization/verismart,Seed,75000,USD,75000,2017-10-01,Startupbootcamp Smart City Dubai
Seed Round - Airtm,https://www.crunchbase.com/funding_round/airtm-seed--1a44b8cc,Airtm,https://www.crunchbase.com/organization/airtm,Seed,2100000,USD,2100000,2018-01-30,"BnkToTheFuture, Wintech Ventures"
Seed Round - QBRICS,https://www.crunchbase.com/funding_round/qbrics-seed--c881e3dc,QBRICS,https://www.crunchbase.com/organization/qbrics,Seed,20000,USD,20000,2017-09-06,"Queen City Fintech, Stacked Capital"
Venture Round - Swytch,https://www.crunchbase.com/funding_round/swytch-3dc8-series-unknown--96df1216,Swytch,https://www.crunchbase.com/organization/swytch-3dc8,Venture - Series Unknown,,,,2018-06-12,Reflective Venture Partners
Venture Round - RE-Sure Inc,https://www.crunchbase.com/funding_round/re-sure-2-series-unknown--af991a09,RE-Sure Inc,https://www.crunchbase.com/organization/re-sure-2,Venture - Series Unknown,3000000,USD,3000000,2018-05-24,Reflective Venture Partners
Initial Coin Offering - Ocean Protocol,https://www.crunchbase.com/funding_round/ocean-protocol-initial-coin-offering--fa59f0f3,Ocean Protocol,https://www.crunchbase.com/organization/ocean-protocol,Initial Coin Offering,22100000,USD,22100000,2018-03-09,"Fabric Ventures, Julian Sarokin, Kosmos Capital, Outlier Ventures, Synapse Capital, Zeroth.AI"
Pre Seed Round - Transship Corp LLC,https://www.crunchbase.com/funding_round/transship-corp-llc-pre-seed--7cc05a90,Transship Corp LLC,https://www.crunchbase.com/organization/transship-corp-llc,Pre-Seed,200000,USD,200000,2017-11-01,
