Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Seed Round - Curv,https://www.crunchbase.com/funding_round/curv-5d20-seed--bfcf9e73,Curv,https://www.crunchbase.com/organization/curv-5d20,Seed,6500000,USD,6500000,2019-02-26,"Digital Currency Group, Flybridge Capital Partners, Jump Capital, Team8"
Seed Round - Bayonet,https://www.crunchbase.com/funding_round/bayonet-seed--7566a234,Bayonet,https://www.crunchbase.com/organization/bayonet,Seed,300000,USD,300000,2019-01-19,"ArkAngeles, Avalancha Ventures, Mexamerica Ventures, Soldiers Field Angels"
Series A - Simudyne,https://www.crunchbase.com/funding_round/simudyne-series-a--523a8469,Simudyne,https://www.crunchbase.com/organization/simudyne,Series A,6000000,USD,6000000,2019-04-08,"Barclays Ventures, Gauss Ventures, Graphene Ventures"
Series A - Stellar Cyber,https://www.crunchbase.com/funding_round/stellarcyber-series-a--19ceb007,Stellar Cyber,https://www.crunchbase.com/organization/stellarcyber,Series A,13200000,USD,13200000,2019-02-26,"Digital Hearts, Northern Light Venture Capital, Valley Capital Partners"
Seed Round - NormShield,https://www.crunchbase.com/funding_round/normshield-seed--bc535815,NormShield,https://www.crunchbase.com/organization/normshield,Seed,3500000,USD,3500000,2019-02-19,"Mike Majors, Rick Grinnell"
Seed Round - AppOmni,https://www.crunchbase.com/funding_round/appomni-seed--96358a48,AppOmni,https://www.crunchbase.com/organization/appomni,Seed,3000000,USD,3000000,2019-04-04,"Costanoa Ventures, George Hu, Silicon Valley Data Capital"
Series A - NsKnox,https://www.crunchbase.com/funding_round/nsknox-series-a--8d2ae634,NsKnox,https://www.crunchbase.com/organization/nsknox,Series A,15000000,USD,15000000,2019-02-19,"Discount Capital, Israel Discount Bank, M12, Viola Ventures"
Series C - TRUSFORT.COM,https://www.crunchbase.com/funding_round/trusfort-series-c--cd062eec,TRUSFORT.COM,https://www.crunchbase.com/organization/trusfort,Series C,300000000,CNY,44271947,2019-01-17,"CBC Capital, Redpoint Ventures China, SIG China (SIG Asia Investments), YF Capital (Yunfeng Capital)"
Series A - Perimeter 81,https://www.crunchbase.com/funding_round/perimeter-81-series-a--b52ee67e,Perimeter 81,https://www.crunchbase.com/organization/perimeter-81,Series A,5000000,USD,5000000,2019-03-26,"JAL Ventures, Spring Ventures"
Venture Round - TTTech,https://www.crunchbase.com/funding_round/tttech-series-unknown--da02de49,TTTech,https://www.crunchbase.com/organization/tttech,Venture - Series Unknown,20000000,EUR,22396516,2019-03-07,Co-Investor
Series B - AppDetex,https://www.crunchbase.com/funding_round/appdetex-series-b--bbe0d29b,AppDetex,https://www.crunchbase.com/organization/appdetex,Series B,10000000,USD,10000000,2019-03-20,"EPIC Ventures, First Analysis, Origin Ventures"
Series C - Verato,https://www.crunchbase.com/funding_round/verato-series-c--fb05f6c6,Verato,https://www.crunchbase.com/organization/verato,Series C,10000000,USD,10000000,2019-01-07,"Bessemer Venture Partners, Blue Heron Capital, California HealthCare Foundation, Columbia Capital"
Seed Round - Smart Protection,https://www.crunchbase.com/funding_round/smart-protection-seed--5023b7e9,Smart Protection,https://www.crunchbase.com/organization/smart-protection,Seed,760000,EUR,870060,2019-01-31,"Bankinter Capital Riesgo, Big Sur Ventures, JME Ventures, Wayra"
Venture Round - Overhaul,https://www.crunchbase.com/funding_round/overhaul-series-unknown--e3925277,Overhaul,https://www.crunchbase.com/organization/overhaul,Venture - Series Unknown,7000000,USD,7000000,2019-05-09,Abbey International Finance
Series A - Authenteq,https://www.crunchbase.com/funding_round/authenteq-series-a--37f9cddf,Authenteq,https://www.crunchbase.com/organization/authenteq,Series A,5000000,USD,5000000,2019-01-14,"capital300, Draper Associates"
Venture Round - Cellwize,https://www.crunchbase.com/funding_round/cellwize-series-unknown--93053a5e,Cellwize,https://www.crunchbase.com/organization/cellwize,Venture - Series Unknown,,,,2019-05-07,Sonae IM
Series A - Medigate,https://www.crunchbase.com/funding_round/medigate-eae8-series-a--cf170b31,Medigate,https://www.crunchbase.com/organization/medigate-eae8,Series A,15000000,USD,15000000,2019-01-29,"Blumberg Capital, U.S. Venture Partners (USVP), YL Ventures"
Series A - Confiant,https://www.crunchbase.com/funding_round/confiant-series-a--77d2a096,Confiant,https://www.crunchbase.com/organization/confiant,Series A,4100000,USD,4100000,2019-05-02,"River Bay Investments, Rubicon Venture Capital"
Series A - B-Secur,https://www.crunchbase.com/funding_round/b-secur-series-a--31afe45b,B-Secur,https://www.crunchbase.com/organization/b-secur,Series A,4000000,GBP,5262479,2019-03-05,"ADV, Kernel Capital"
Private Equity Round - eSentire,https://www.crunchbase.com/funding_round/esentire-private-equity--425c5030,eSentire,https://www.crunchbase.com/organization/esentire,Private Equity,47000000,USD,47000000,2019-03-04,"Edison Partners, Georgian Partners, Warburg Pincus"
Series G - Mocana,https://www.crunchbase.com/funding_round/mocana-series-g--9c14dc3f,Mocana,https://www.crunchbase.com/organization/mocana,Series G,15000000,USD,15000000,2019-03-04,"ForgePoint Capital, Shasta Ventures, Sway Ventures"
Corporate Round - Sepio Systems,https://www.crunchbase.com/funding_round/sepio-systems-corporate-round--56a28a41,Sepio Systems,https://www.crunchbase.com/organization/sepio-systems,Corporate Round,,,,2019-03-04,"EDP Ventures, Mindset Ventures, PICO Venture Partners"
Series B - Cequence Security,https://www.crunchbase.com/funding_round/cequence-security-series-b--8afd115f,Cequence Security,https://www.crunchbase.com/organization/cequence-security,Series B,17000000,USD,17000000,2019-02-27,"Dell Technologies Capital, Shasta Ventures"
Series B - Imagen Ltd,https://www.crunchbase.com/funding_round/cambridge-imaging-systems-ltd-series-b--72990920,Imagen Ltd,https://www.crunchbase.com/organization/cambridge-imaging-systems-ltd,Series B,6500000,GBP,8421401,2019-01-22,"Cambridge Innovation Capital, Downing Ventures, Guinness Asset Management"
Series A - Exonar,https://www.crunchbase.com/funding_round/exonar-ltd-series-a--4ee2c93d,Exonar,https://www.crunchbase.com/organization/exonar-ltd,Series A,6500000,GBP,8378912,2019-01-21,"Amadeus Capital Partners, Beringea, Downing Ventures, Winton Ventures"
Series B - CI Security,https://www.crunchbase.com/funding_round/critical-informatics-series-b--682bfc36,CI Security,https://www.crunchbase.com/organization/critical-informatics,Series B,9600000,USD,9600000,2019-04-22,East Seattle Partners
Series A - Ordr,https://www.crunchbase.com/funding_round/ordr-aec7-series-a--1ed69c85,Ordr,https://www.crunchbase.com/organization/ordr-aec7,Series A,16500000,USD,16500000,2019-02-26,"TenEleven Ventures, Unusual Ventures, Wing Venture Capital"
Seed Round - Curtail,https://www.crunchbase.com/funding_round/curtail-seed--516b258c,Curtail,https://www.crunchbase.com/organization/curtail,Seed,3250000,USD,3250000,2019-04-16,Tarus Capital
Seed Round - Wootcloud,https://www.crunchbase.com/funding_round/wootcloud-seed--f392aa7d,Wootcloud,https://www.crunchbase.com/organization/wootcloud,Seed,3600000,USD,3600000,2019-04-01,"Clear Ventures, Healthy Ventures, Nexus Venture Partners"
Series A - Kangaroo,https://www.crunchbase.com/funding_round/aura-6543-series-a--b533a5dc,Kangaroo,https://www.crunchbase.com/organization/aura-6543,Series A,10260000,USD,10260000,2019-04-17,"Greycroft, Lerer Hippeau"
Series A - PopID,https://www.crunchbase.com/funding_round/popid-series-a--0c261088,PopID,https://www.crunchbase.com/organization/popid,Series A,5000000,USD,5000000,2019-04-19,"Cali Group, Wavemaker Partners"
Seed Round - Nethone,https://www.crunchbase.com/funding_round/nethone-seed--609938dc,Nethone,https://www.crunchbase.com/organization/nethone,Seed,1000000,USD,1000000,2019-04-17,Innovation Nest
Seed Round - Statice,https://www.crunchbase.com/funding_round/statice-dec7-seed--e14431bf,Statice,https://www.crunchbase.com/organization/statice-dec7,Seed,,,,2019-04-16,"Capnamic Ventures, WestTech Ventures"
Debt Financing - Dashlane,https://www.crunchbase.com/funding_round/dashlane-debt-financing--795bfe03,Dashlane,https://www.crunchbase.com/organization/dashlane,Debt Financing,30000000,USD,30000000,2019-04-12,"Hercules Capital, Inc."
Series A - Immersive Labs,https://www.crunchbase.com/funding_round/immersive-labs-2-series-a--5cf671b9,Immersive Labs,https://www.crunchbase.com/organization/immersive-labs-2,Series A,8000000,USD,8000000,2019-01-14,Goldman Sachs
Series A - Minut,https://www.crunchbase.com/funding_round/minut-series-a--63eef999,Minut,https://www.crunchbase.com/organization/minut,Series A,,,,2019-04-12,"HAX, SOSV"
Series A - ICW,https://www.crunchbase.com/funding_round/ic-workshop-series-a--5e04db0e,ICW,https://www.crunchbase.com/organization/ic-workshop,Series A,2520000,USD,2520000,2019-04-11,"Innovation and Technology Venture Fund, MindWorks Ventures"
Seed Round - Chekk,https://www.crunchbase.com/funding_round/chekk-seed--ebc5831f,Chekk,https://www.crunchbase.com/organization/chekk,Seed,,,,2019-04-11,"MOX, SOSV"
Seed Round - PixelPin,https://www.crunchbase.com/funding_round/pixelpin-seed--6fa69ec8,PixelPin,https://www.crunchbase.com/organization/pixelpin,Seed,1500000,GBP,1958275,2019-04-11,SBI Investment
Private Equity Round - RedSeal,https://www.crunchbase.com/funding_round/redseal-systems-private-equity--d2b7effd,RedSeal,https://www.crunchbase.com/organization/redseal-systems,Private Equity,60000000,USD,60000000,2019-04-10,Symphony Technology Group
Series A - Elevate Security,https://www.crunchbase.com/funding_round/elevate-security-series-a--43a8dc99,Elevate Security,https://www.crunchbase.com/organization/elevate-security,Series A,8000000,USD,8000000,2019-02-13,"Costanoa Ventures, Defy.vc"
Angel Round - Trusted Key,https://www.crunchbase.com/funding_round/trusted-key-angel--e46f0127,Trusted Key,https://www.crunchbase.com/organization/trusted-key,Angel,,,,2019-04-04,Okta Ventures
Seed Round - Offchain Labs,https://www.crunchbase.com/funding_round/offchain-labs-seed--f12ce4bf,Offchain Labs,https://www.crunchbase.com/organization/offchain-labs,Seed,3700000,USD,3700000,2019-04-03,Pantera Capital
Seed Round - Cobalt,https://www.crunchbase.com/funding_round/cobalt-2-seed--23627610,Cobalt,https://www.crunchbase.com/organization/cobalt-2,Seed,1000000,USD,1000000,2019-04-04,"Anges Quebec, Anges Québec Capital, Unknown Investor"
Funding Round - Statice,https://www.crunchbase.com/funding_round/statice-dec7-undisclosed--3d1c29a7,Statice,https://www.crunchbase.com/organization/statice-dec7,Funding Round,,,,2019-04-02,Data Pitch
Series A - Ajax Systems,https://www.crunchbase.com/funding_round/ajax-systems-series-a--1bb02227,Ajax Systems,https://www.crunchbase.com/organization/ajax-systems,Series A,10000000,USD,10000000,2019-03-29,Horizon Capital
Seed Round - Netography,https://www.crunchbase.com/funding_round/netography-com-seed--6b3f9a20,Netography,https://www.crunchbase.com/organization/netography-com,Seed,2600000,USD,2600000,2019-02-07,Andreessen Horowitz
Series E - vArmour,https://www.crunchbase.com/funding_round/varmour-networks-series-e--2bdea362,vArmour,https://www.crunchbase.com/organization/varmour-networks,Series E,44000000,USD,44000000,2019-02-06,"AllegisCyber, NightDragon Security"
Series B - Blue Hexagon,https://www.crunchbase.com/funding_round/blue-hexagon-series-b--2992ad41,Blue Hexagon,https://www.crunchbase.com/organization/blue-hexagon,Series B,31000000,USD,31000000,2019-02-05,"Altimeter, Benchmark"
Seed Round - Huntress Labs,https://www.crunchbase.com/funding_round/huntress-labs-seed--50fa7d45,Huntress Labs,https://www.crunchbase.com/organization/huntress-labs,Seed,1000000,USD,1000000,2019-01-10,"Blu Venture Investors, Kathryn Stewart, SaaS Ventures"
Series A - LogRocket,https://www.crunchbase.com/funding_round/logrocket-series-a--824e6e78,LogRocket,https://www.crunchbase.com/organization/logrocket,Series A,11000000,USD,11000000,2019-03-21,"Battery Ventures, Matrix Partners"
Series A - Salt Security,https://www.crunchbase.com/funding_round/saltsecurity-series-a--ed2ab878,Salt Security,https://www.crunchbase.com/organization/saltsecurity,Series A,10000000,USD,10000000,2019-01-29,"Kevin Mahaffey, Marius Nacht, S Capital"
Angel Round - Zhitu Yuntian (c2sec),https://www.crunchbase.com/funding_round/zhitu-yuntian-c2sec-angel--db473f8a,Zhitu Yuntian (c2sec),https://www.crunchbase.com/organization/zhitu-yuntian-c2sec,Angel,10000000,CNY,1489891,2019-03-19,"Cloud Angel Fund, Sequoia Capital China"
Series B - ReSec Technologies,https://www.crunchbase.com/funding_round/re-sec-technologies-series-b--4e23f625,ReSec Technologies,https://www.crunchbase.com/organization/re-sec-technologies,Series B,2000000,USD,2000000,2019-01-27,"Founders Group, PICO Venture Partners, Plug and Play"
Series C - 17doubao.com,https://www.crunchbase.com/funding_round/bean-bag-network-series-c--164d175b,17doubao.com,https://www.crunchbase.com/organization/bean-bag-network,Series C,95000000,CNY,14150592,2019-03-15,"Bojiang Capital, Capital Wings"
"Seed Round - Monarx, Inc.",https://www.crunchbase.com/funding_round/monarx-inc-seed--41ec6b73,"Monarx, Inc.",https://www.crunchbase.com/organization/monarx-inc,Seed,3900000,USD,3900000,2019-02-20,"Crosscut Ventures, Kickstart Seed Fund, Pelion Venture Partners"
Seed Round - StrongBlock,https://www.crunchbase.com/funding_round/strongblock-seed--a0a82a0a,StrongBlock,https://www.crunchbase.com/organization/strongblock,Seed,4000000,USD,4000000,2019-03-07,"Copernicus Asset Management, Pangea Blockchain Fund"
Seed Round - Theta Lake,https://www.crunchbase.com/funding_round/theta-lake-seed--46e38b67,Theta Lake,https://www.crunchbase.com/organization/theta-lake,Seed,5000000,USD,5000000,2019-01-16,"Firebolt Ventures, NeoTribe Ventures, WestWave Capital"
Equity Crowdfunding - Sharebox,https://www.crunchbase.com/funding_round/sharebox-bfb9-equity-crowdfunding--96731394,Sharebox,https://www.crunchbase.com/organization/sharebox-bfb9,Equity Crowdfunding,8400000,NOK,989155,2019-04-16,Johannes Berggren
Product Crowdfunding - eyeDisk,https://www.crunchbase.com/funding_round/eyedisk-product-crowdfunding--5b1acdf7,eyeDisk,https://www.crunchbase.com/organization/eyedisk,Product Crowdfunding,21112,USD,21112,2019-05-10,
Series A - Anitian,https://www.crunchbase.com/funding_round/anitian-series-a--d6fc6e08,Anitian,https://www.crunchbase.com/organization/anitian,Series A,11000000,USD,11000000,2019-02-27,ForgePoint Capital
Venture Round - CloudSEK,https://www.crunchbase.com/funding_round/cloudsek-series-unknown--15319dbf,CloudSEK,https://www.crunchbase.com/organization/cloudsek,Venture - Series Unknown,490000,USD,490000,2019-02-26,"Exfinity Venture Partners, StartupXseed Ventures"
Series A - Bishop Fox,https://www.crunchbase.com/funding_round/bishop-fox-series-a--e7c337de,Bishop Fox,https://www.crunchbase.com/organization/bishop-fox,Series A,25000000,USD,25000000,2019-02-26,ForgePoint Capital
Venture Round - Blockchain HELIX AG,https://www.crunchbase.com/funding_round/blockchain-helix-ag-series-unknown--bff755ea,Blockchain HELIX AG,https://www.crunchbase.com/organization/blockchain-helix-ag,Venture - Series Unknown,,,,2019-05-07,FinLab
Debt Financing - Echosec,https://www.crunchbase.com/funding_round/echosec-debt-financing--99fdf275,Echosec,https://www.crunchbase.com/organization/echosec,Debt Financing,2000000,CAD,1482085,2019-04-24,TIMIA Capital
Seed Round - 689Cloud,https://www.crunchbase.com/funding_round/689cloud-seed--5c3475f4,689Cloud,https://www.crunchbase.com/organization/689cloud,Seed,,,,2019-05-09,ICE71
Seed Round - Bikeep,https://www.crunchbase.com/funding_round/bikeep-seed--4fd0c32d,Bikeep,https://www.crunchbase.com/organization/bikeep,Seed,1155000,EUR,1317703,2019-02-05,Madis Müür
Seed Round - Cynerio,https://www.crunchbase.com/funding_round/cynerio-seed--9317eef7,Cynerio,https://www.crunchbase.com/organization/cynerio,Seed,7000000,USD,7000000,2019-01-09,"Accelmed, MTIP AG, RDC - Rafael Development Corporation"
Private Equity Round - Allied Universal,https://www.crunchbase.com/funding_round/allied-universal-private-equity--1e37f230,Allied Universal,https://www.crunchbase.com/organization/allied-universal,Private Equity,,,,2019-02-21,Caisse de Depot et Placement du Quebec
Seed Round - K2 Cyber Security,https://www.crunchbase.com/funding_round/k2-cyber-security-seed--8ff68c0f,K2 Cyber Security,https://www.crunchbase.com/organization/k2-cyber-security,Seed,6000000,USD,6000000,2019-02-20,"Embark Ventures, GreatPoint Ventures"
Seed Round - Spare,https://www.crunchbase.com/funding_round/spare-labs-seed--38487f3d,Spare,https://www.crunchbase.com/organization/spare-labs,Seed,6000000,CAD,4480986,2019-04-30,Mitsubishi Corporation
Corporate Round - Towering Securities,https://www.crunchbase.com/funding_round/towering-securities-corporate-round--d6f14320,Towering Securities,https://www.crunchbase.com/organization/towering-securities,Corporate Round,,,,2019-04-29,51 Credit Card Manager
Venture Round - Mission Secure,https://www.crunchbase.com/funding_round/mission-secure-series-unknown--91680691,Mission Secure,https://www.crunchbase.com/organization/mission-secure,Venture - Series Unknown,,,,2019-02-07,NCSC Cyber Accelerator
Corporate Round - Ledger,https://www.crunchbase.com/funding_round/ledger-2-corporate-round--dd8577a0,Ledger,https://www.crunchbase.com/organization/ledger-2,Corporate Round,2900000,USD,2900000,2019-04-24,Samsung Electronics
Venture Round - Tangem,https://www.crunchbase.com/funding_round/tangem-series-unknown--23d0da31,Tangem,https://www.crunchbase.com/organization/tangem,Venture - Series Unknown,15000000,USD,15000000,2019-01-21,SBI Crypto Investment
Series A - C2A Security,https://www.crunchbase.com/funding_round/c2a-security-series-a--a56db8c2,C2A Security,https://www.crunchbase.com/organization/c2a-security,Series A,6500000,USD,6500000,2019-02-11,"Labs/02, Maniv Mobility"
Series B - CloverSec Labs,https://www.crunchbase.com/funding_round/cloversec-labs-series-b--5ac339d3,CloverSec Labs,https://www.crunchbase.com/organization/cloversec-labs,Series B,,,,2019-04-17,Ant Financial
Venture Round - Zeteo Tech,https://www.crunchbase.com/funding_round/zeteo-tech-series-unknown--82459879,Zeteo Tech,https://www.crunchbase.com/organization/zeteo-tech,Venture - Series Unknown,3500000,USD,3500000,2019-04-16,Anzu Partners
Series A - Covr Security AB,https://www.crunchbase.com/funding_round/covr-security-series-a--f189eb5d,Covr Security AB,https://www.crunchbase.com/organization/covr-security,Series A,25000000,SEK,2743539,2019-02-05,"Martin Randel, Victor Bengtsson"
Venture Round - CLEAR,https://www.crunchbase.com/funding_round/clearme-series-unknown--9bdc71a4,CLEAR,https://www.crunchbase.com/organization/clearme,Venture - Series Unknown,,,,2019-02-05,"Revolution, T. Rowe Price"
Grant - HOPR,https://www.crunchbase.com/funding_round/hopr-grant--300b5974,HOPR,https://www.crunchbase.com/organization/hopr,Grant,15000,USD,15000,2019-04-12,Binance Labs
Venture Round - Immersive Labs,https://www.crunchbase.com/funding_round/immersive-labs-2-series-unknown--e53996fc,Immersive Labs,https://www.crunchbase.com/organization/immersive-labs-2,Venture - Series Unknown,,,,2019-01-25,Upscale
Venture Round - Tessian,https://www.crunchbase.com/funding_round/checkrecipient-series-unknown--b4325df0,Tessian,https://www.crunchbase.com/organization/checkrecipient,Venture - Series Unknown,,,,2019-01-25,Upscale
Venture Round - Quantexa,https://www.crunchbase.com/funding_round/quantexa-series-unknown--bc27795b,Quantexa,https://www.crunchbase.com/organization/quantexa,Venture - Series Unknown,,,,2019-03-27,Future Fifty
Venture Round - Garrison Technology,https://www.crunchbase.com/funding_round/garrison-technology-series-unknown--63375fe3,Garrison Technology,https://www.crunchbase.com/organization/garrison-technology,Venture - Series Unknown,,,,2019-03-27,Future Fifty
Corporate Round - I BLADES,https://www.crunchbase.com/funding_round/i-blades-corporate-round--f4b591fd,I BLADES,https://www.crunchbase.com/organization/i-blades,Corporate Round,,,,2019-04-09,In-Q-Tel
Seed Round - Netography,https://www.crunchbase.com/funding_round/netography-com-seed--f2355514,Netography,https://www.crunchbase.com/organization/netography-com,Seed,,,,2019-04-10,Mango Capital
Venture Round - CyberHat,https://www.crunchbase.com/funding_round/cyberhat-series-unknown--406b81bf,CyberHat,https://www.crunchbase.com/organization/cyberhat,Venture - Series Unknown,6000000,USD,6000000,2019-04-05,Mangrove Capital Partners
Seed Round - Liopa,https://www.crunchbase.com/funding_round/liopa-seed--c03d82b2,Liopa,https://www.crunchbase.com/organization/liopa,Seed,,,,2019-04-08,Fund Twenty8
Venture Round - Sharin,https://www.crunchbase.com/funding_round/sharin-series-unknown--2dc74eae,Sharin,https://www.crunchbase.com/organization/sharin,Venture - Series Unknown,10500000,SEK,1128753,2019-04-05,Inventure
Series A - Guardsquare,https://www.crunchbase.com/funding_round/guardsquare-series-a--e410f4b0,Guardsquare,https://www.crunchbase.com/organization/guardsquare,Series A,29000000,USD,29000000,2019-01-30,Battery Ventures
Series A - Stateless,https://www.crunchbase.com/funding_round/stateless-inc-series-a--0095b609,Stateless,https://www.crunchbase.com/organization/stateless-inc,Series A,11330000,USD,11330000,2019-01-30,"Drive Capital, Speedinvest"
"Corporate Round - Tarmin, Inc.",https://www.crunchbase.com/funding_round/tarmin-inc-corporate-round--46fc2868,"Tarmin, Inc.",https://www.crunchbase.com/organization/tarmin-inc,Corporate Round,,,,2019-04-03,WISeKey
Series A - deepwatch,https://www.crunchbase.com/funding_round/deepwatch-series-a--892de94d,deepwatch,https://www.crunchbase.com/organization/deepwatch,Series A,23000000,USD,23000000,2019-04-03,ABS Capital Partners
Series B - UBiqube,https://www.crunchbase.com/funding_round/ubiqube-series-b--43a69e58,UBiqube,https://www.crunchbase.com/organization/ubiqube,Series B,20000000,USD,20000000,2019-04-10,NTT Comware
Private Equity Round - Lightspeed Systems,https://www.crunchbase.com/funding_round/lightspeed-systems-private-equity--a0924507,Lightspeed Systems,https://www.crunchbase.com/organization/lightspeed-systems,Private Equity,,,,2019-03-29,Madison Dearborn Partners
Seed Round - PacketStream,https://www.crunchbase.com/funding_round/packetstream-a5dd-seed--ee7e9791,PacketStream,https://www.crunchbase.com/organization/packetstream-a5dd,Seed,,,,2019-03-25,"Hector Sahagun, Rogelio Choy"
Series B - Terbium Labs,https://www.crunchbase.com/funding_round/terbium-labs-series-b--fe30f303,Terbium Labs,https://www.crunchbase.com/organization/terbium-labs,Series B,2000000,USD,2000000,2019-03-25,Omidyar Network
Debt Financing - ProofID,https://www.crunchbase.com/funding_round/proofid-debt-financing--30c3fdbf,ProofID,https://www.crunchbase.com/organization/proofid,Debt Financing,3000000,GBP,3915902,2019-02-22,BOOST&Co
Pre Seed Round - SafeTalpa,https://www.crunchbase.com/funding_round/safetalpa-pre-seed--74d909a7,SafeTalpa,https://www.crunchbase.com/organization/safetalpa,Pre-Seed,7250,USD,7250,2019-03-19,"Esteban Dalel, Jeff Meyerson"
Grant - krtkl inc.,https://www.crunchbase.com/funding_round/krtkl-grant--0aa044d6,krtkl inc.,https://www.crunchbase.com/organization/krtkl,Grant,71429,EUR,81868,2019-01-01,EASME - EU Executive Agency for SMEs
Debt Financing - KeepIt,https://www.crunchbase.com/funding_round/keepit-debt-financing--e75c016a,KeepIt,https://www.crunchbase.com/organization/keepit,Debt Financing,20000000,DKK,3048358,2019-03-21,"Keepit Group, Vaekstfonden - The Danish Growth Fund"
Grant - Stateless,https://www.crunchbase.com/funding_round/stateless-inc-grant--75c21060,Stateless,https://www.crunchbase.com/organization/stateless-inc,Grant,750000,USD,750000,2019-03-19,National Science Foundation
Seed Round - Dover Microsystems,https://www.crunchbase.com/funding_round/dover-microsystems-seed--39494d47,Dover Microsystems,https://www.crunchbase.com/organization/dover-microsystems,Seed,,,,2019-04-29,Duke Angel Network
Equity Crowdfunding - E-Sign,https://www.crunchbase.com/funding_round/e-sign-equity-crowdfunding--df0b5dcb,E-Sign,https://www.crunchbase.com/organization/e-sign,Equity Crowdfunding,83180,GBP,109189,2019-04-02,Crowdcube
Seed Round - Truora,https://www.crunchbase.com/funding_round/truora-seed--3ed4540f,Truora,https://www.crunchbase.com/organization/truora,Seed,150000,USD,150000,2019-03-18,Y Combinator
Series A - Netrounds,https://www.crunchbase.com/funding_round/netrounds-series-a--e99ec872,Netrounds,https://www.crunchbase.com/organization/netrounds,Series A,,,,2019-01-17,"Nordic technology investment fund, Swisscom Ventures"
Seed Round - AI Insurance,https://www.crunchbase.com/funding_round/ai-insurance-seed--6c2a37ca,AI Insurance,https://www.crunchbase.com/organization/ai-insurance,Seed,150000,USD,150000,2019-03-18,Y Combinator
Grant - SafeTalpa,https://www.crunchbase.com/funding_round/safetalpa-grant--0c699d7f,SafeTalpa,https://www.crunchbase.com/organization/safetalpa,Grant,1000,USD,1000,2019-07-15,Pioneer
Seed Round - Wee Digital,https://www.crunchbase.com/funding_round/wee-digital-seed--fc77f8f2,Wee Digital,https://www.crunchbase.com/organization/wee-digital,Seed,,,,2019-03-16,VinaCapital Ventures
Seed Round - Xopero,https://www.crunchbase.com/funding_round/xopero-seed--ab0240dd,Xopero,https://www.crunchbase.com/organization/xopero,Seed,238000,EUR,272688,2019-02-02,Black Pearls VC
Pre Seed Round - Augmenta Cyber Security,https://www.crunchbase.com/funding_round/augmenta-cyber-security-pre-seed--d15c8002,Augmenta Cyber Security,https://www.crunchbase.com/organization/augmenta-cyber-security,Pre-Seed,500000,BWP,47546,2019-02-26,BD Brothers Group
Series B - Flyability,https://www.crunchbase.com/funding_round/flyability-series-b--cfa37f88,Flyability,https://www.crunchbase.com/organization/flyability,Series B,,,,2019-05-06,GoBeyond
Venture Round - zecOps,https://www.crunchbase.com/funding_round/zecops-inc-series-unknown--7e33566f,zecOps,https://www.crunchbase.com/organization/zecops-inc,Venture - Series Unknown,,,,2019-06-04,Plug and Play
Seed Round - APIIDA,https://www.crunchbase.com/funding_round/apiida-seed--c446ef1a,APIIDA,https://www.crunchbase.com/organization/apiida,Seed,,,,2019-02-15,Kahanamoku Ventures
Series A - SlashNext,https://www.crunchbase.com/funding_round/slashnext-series-a--1935698b,SlashNext,https://www.crunchbase.com/organization/slashnext,Series A,,,,2019-04-30,Norwest Venture Partners
Convertible Note - ScanTrust,https://www.crunchbase.com/funding_round/scantrust-convertible-note--f6367fda,ScanTrust,https://www.crunchbase.com/organization/scantrust,Convertible Note,,,,2019-02-21,SOSV
Series E - Cloudflare,https://www.crunchbase.com/funding_round/cloudflare-series-e--bc30231e,Cloudflare,https://www.crunchbase.com/organization/cloudflare,Series E,150000000,USD,150000000,2019-03-12,Franklin Templeton Investments
Grant - D-ID,https://www.crunchbase.com/funding_round/d-id-grant--51b57270,D-ID,https://www.crunchbase.com/organization/d-id,Grant,71429,EUR,81868,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - ProtonMail,https://www.crunchbase.com/funding_round/protonmail-grant--68e86752,ProtonMail,https://www.crunchbase.com/organization/protonmail,Grant,2000000,EUR,2246925,2019-03-08,European Commission
Pre Seed Round - Cyber Innovative Technologies,https://www.crunchbase.com/funding_round/cyber-innovative-technologies-pre-seed--e36027bc,Cyber Innovative Technologies,https://www.crunchbase.com/organization/cyber-innovative-technologies,Pre-Seed,10000,USD,10000,2019-03-01,Itai Zarmi
Seed Round - Clearedin,https://www.crunchbase.com/funding_round/clearedin-seed--058500fd,Clearedin,https://www.crunchbase.com/organization/clearedin,Seed,,,,2019-06-27,Acadian Ventures
Grant - Biowatch,https://www.crunchbase.com/funding_round/biowatch-grant--6efff606,Biowatch,https://www.crunchbase.com/organization/biowatch,Grant,71429,EUR,81868,2019-01-01,EASME - EU Executive Agency for SMEs
Non Equity Assistance - Cyscale,https://www.crunchbase.com/funding_round/cyscale-non-equity-assistance--9b4fdae3,Cyscale,https://www.crunchbase.com/organization/cyscale,Non-equity Assistance,,,,2019-04-04,Techcelerator
Non Equity Assistance - IDenfy,https://www.crunchbase.com/funding_round/idenfy-non-equity-assistance--d66accee,IDenfy,https://www.crunchbase.com/organization/idenfy,Non-equity Assistance,60000,PLN,15799,2019-06-15,StartUp HUB Poland
