Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Series D - SecurityScorecard,https://www.crunchbase.com/funding_round/security-scorecard-series-d--32295046,SecurityScorecard,https://www.crunchbase.com/organization/security-scorecard,Series D,50000000,USD,50000000,2019-06-13,"Accomplice, AXA Venture Partners, Evolution Equity Partners, Intel Capital, Riverwood Capital, Two Sigma Ventures"
Private Equity Round - Critical Start,https://www.crunchbase.com/funding_round/critical-start-private-equity--b5ec90fa,Critical Start,https://www.crunchbase.com/organization/critical-start,Private Equity,40000000,USD,40000000,2019-06-12,Bregal Sagemount
Seed Round - Hut Six Security,https://www.crunchbase.com/funding_round/hut-six-security-seed--8d7117a0,Hut Six Security,https://www.crunchbase.com/organization/hut-six-security,Seed,450000,GBP,563458,2019-07-11,"Development Bank of Wales, The Waterloo Foundation, The Welsh Government, Wesley Clover"
Series A - Voatz,https://www.crunchbase.com/funding_round/voatz-series-a--52074297,Voatz,https://www.crunchbase.com/organization/voatz,Series A,7000000,USD,7000000,2019-06-06,"Medici Ventures, Oakhouse Partners, Techstars, Urban Innovation Fund"
Seed Round - Securicy,https://www.crunchbase.com/funding_round/securicy-seed--f144765e,Securicy,https://www.crunchbase.com/organization/securicy,Seed,1200000,USD,1200000,2019-07-09,"Concrete Ventures, Hub Angels Investment Group, Innovacorp, Panache Ventures"
Series D - SentinelOne,https://www.crunchbase.com/funding_round/sentinel-series-d--bf139ad0,SentinelOne,https://www.crunchbase.com/organization/sentinel,Series D,120000000,USD,120000000,2019-06-05,"Data Collective DCVC, Granite Hill Capital Partners, Insight Partners, NextEquity Partners, Redpoint, Samsung Venture Investment, SineWave Ventures, Sound Ventures, Third Point Ventures, Tiger Global Management"
Pre Seed Round - Defendify,https://www.crunchbase.com/funding_round/defendify-pre-seed--e80a5228,Defendify,https://www.crunchbase.com/organization/defendify,Pre-Seed,1600000,USD,1600000,2019-06-19,"3dot6 Ventures, Maine Technology Institute"
Series E - UltraSoC Technologies,https://www.crunchbase.com/funding_round/ultrasoc-series-e--ed2f894b,UltraSoC Technologies,https://www.crunchbase.com/organization/ultrasoc,Series E,5000000,GBP,6369329,2019-06-24,"eCAPITAL entrepreneurial Partners AG, Guillaume d'Eyssautier, Indaco Venture Partners, Octopus Ventures, Oxford Capital Partners, Seraphim Capital, Techgate"
"Series C - Valimail, Inc.",https://www.crunchbase.com/funding_round/valimail-series-c--f065b3af,"Valimail, Inc.",https://www.crunchbase.com/organization/valimail,Series C,45000000,USD,45000000,2019-06-19,Insight Partners
Pre Seed Round - Alias Robotics,https://www.crunchbase.com/funding_round/alias-robotics-pre-seed--3045cb7d,Alias Robotics,https://www.crunchbase.com/organization/alias-robotics,Pre-Seed,750000,EUR,841762,2019-06-17,Baron Capital Management
Series C - River Security,https://www.crunchbase.com/funding_round/river-security-series-c--57fabc63,River Security,https://www.crunchbase.com/organization/river-security,Series C,100000000,CNY,14548628,2019-07-19,Legend Capital
Series A - Cylus,https://www.crunchbase.com/funding_round/cylus-series-a--f1dd474d,Cylus,https://www.crunchbase.com/organization/cylus,Series A,12000000,USD,12000000,2019-06-06,"Cerca Partners, Cyient, Magma Venture Partners, Vertex Ventures, Vertex Ventures Israel"
Grant - UltraSoC Technologies,https://www.crunchbase.com/funding_round/ultrasoc-grant--6277465e,UltraSoC Technologies,https://www.crunchbase.com/organization/ultrasoc,Grant,2000000,GBP,2509630,2019-07-19,Innovate UK
Series A - DefenseStorm,https://www.crunchbase.com/funding_round/praesidio-inc--series-a--2768f1bc,DefenseStorm,https://www.crunchbase.com/organization/praesidio-inc-,Series A,15000000,USD,15000000,2019-07-15,Georgian Partners
Venture Round - Crypta Labs,https://www.crunchbase.com/funding_round/crypta-labs-series-unknown--dfa9c498,Crypta Labs,https://www.crunchbase.com/organization/crypta-labs,Venture - Series Unknown,1900000,EUR,2143484,2019-07-12,Bloc Ventures
Debt Financing - Crypta Labs,https://www.crunchbase.com/funding_round/crypta-labs-debt-financing--98fa7c01,Crypta Labs,https://www.crunchbase.com/organization/crypta-labs,Debt Financing,1100000,EUR,1240964,2019-07-12,Innovate UK
Series B - enSilo,https://www.crunchbase.com/funding_round/ensilo-series-b--b6ac6adc,enSilo,https://www.crunchbase.com/organization/ensilo,Series B,23500000,USD,23500000,2019-07-11,Rembrandt Venture Partners
Series A - Guardknox,https://www.crunchbase.com/funding_round/guardknox-series-a--e18f18b3,Guardknox,https://www.crunchbase.com/organization/guardknox,Series A,21000000,USD,21000000,2019-06-04,"Allied Minds, CyberTech International, Faurecia, Fraser McCombs Capital, Glory Ventures, Kardan, NextLeap Ventures, Plug and Play, SAIC Capital, VectoIQ LLC"
Series B - Cyber Observer,https://www.crunchbase.com/funding_round/cyberobserver-series-b--4ef9d49c,Cyber Observer,https://www.crunchbase.com/organization/cyberobserver,Series B,8000000,USD,8000000,2019-06-11,Merlin International
Series C - HanSight,https://www.crunchbase.com/funding_round/hansight-series-c--c44f74e2,HanSight,https://www.crunchbase.com/organization/hansight,Series C,,,,2019-07-05,Qihoo 360 Technology
Venture Round - CyberOwl,https://www.crunchbase.com/funding_round/cyberowl-series-unknown--3d8eed24,CyberOwl,https://www.crunchbase.com/organization/cyberowl,Venture - Series Unknown,1000000,GBP,1274201,2019-06-21,"24 Haymarket, MEIF Proof-of-Concept & Early Stage Fund, Mercia Technologies"
Series A - Vulcan Cyber,https://www.crunchbase.com/funding_round/vulcan-cyber-series-a--85ceff35,Vulcan Cyber,https://www.crunchbase.com/organization/vulcan-cyber,Series A,10000000,USD,10000000,2019-06-26,"TenEleven Ventures, YL Ventures"
Series A - Sweepatic,https://www.crunchbase.com/funding_round/sweepatic-series-a--05be6b20,Sweepatic,https://www.crunchbase.com/organization/sweepatic,Series A,1000000,EUR,1137915,2019-06-28,eCAPITAL entrepreneurial Partners AG
Debt Financing - Securicy,https://www.crunchbase.com/funding_round/securicy-debt-financing--df095787,Securicy,https://www.crunchbase.com/organization/securicy,Debt Financing,600000,USD,600000,2019-07-09,
Series A - Liongard,https://www.crunchbase.com/funding_round/liongard-series-a--11b33327,Liongard,https://www.crunchbase.com/organization/liongard,Series A,4500000,USD,4500000,2019-05-31,"Gestalt Theory Venture Partners, Richard Yoo, TDF Ventures, ‎Integr8d Capital"
Venture Round - Tu Identidad,https://www.crunchbase.com/funding_round/tu-identidad-series-unknown--3688d8e1,Tu Identidad,https://www.crunchbase.com/organization/tu-identidad,Venture - Series Unknown,600000,USD,600000,2019-05-07,"Dark Horse Ventures, Finnovista"
Seed Round - Bionema,https://www.crunchbase.com/funding_round/bionema-seed--1b1c36ef,Bionema,https://www.crunchbase.com/organization/bionema,Seed,180000,GBP,228433,2019-06-10,"Development Bank of Wales, Karl Wills, Richard Salvage"
Seed Round - TypingDNA,https://www.crunchbase.com/funding_round/typingdna-seed--5de69f2f,TypingDNA,https://www.crunchbase.com/organization/typingdna,Seed,1500000,USD,1500000,2019-01-31,"Gapminder VC, Gecad Ventures, Geoff Judge, Liz Wessel, Malin-Iulian Stefanescu, Mark Rosenblatt, Natalie Diggins, Olivier Pomel, Praveen Paranjothi, Techstars, Vlad Ionescu"
Series A - Veda,https://www.crunchbase.com/funding_round/veda-series-a--1371c3ac,Veda,https://www.crunchbase.com/organization/veda,Series A,,,,2019-06-20,Integrated Circuit Advanced Industry Fund
Venture Round - CybeReady,https://www.crunchbase.com/funding_round/cybeready-series-unknown--7842fb12,CybeReady,https://www.crunchbase.com/organization/cybeready,Venture - Series Unknown,5000000,USD,5000000,2019-06-12,"Baseline Ventures, Stitch Fix"
Corporate Round - Quantstamp,https://www.crunchbase.com/funding_round/quantstamp-technologies-corporate-round--d9e4b880,Quantstamp,https://www.crunchbase.com/organization/quantstamp-technologies,Corporate Round,2625000,USD,2625000,2019-03-06,"DG Incubation, DG Lab Fund, Fifty Years, KSK Angel Fund, Nomura, Pioneer Fund, TransLink Capital, VentureSouq"
Series C - Armis Security,https://www.crunchbase.com/funding_round/armis-security-series-c--f503fdaf,Armis Security,https://www.crunchbase.com/organization/armis-security,Series C,65000000,USD,65000000,2019-04-11,"Bain Capital Ventures, Insight Partners, Intermountain Healthcare Innovation Fund, Red Dot Capital Partners, Sequoia Capital, Tenaya Capital"
Venture Round - Digital Guardian,https://www.crunchbase.com/funding_round/digitalguardian-series-unknown--70cfa088,Digital Guardian,https://www.crunchbase.com/organization/digitalguardian,Venture - Series Unknown,30000000,USD,30000000,2019-04-24,"Brookline Venture Partners, General Electric Pension Trust, Golub Capital, LLR Partners, MassMutual Ventures, Siemens Financial Services"
Seed Round - Hunters.AI,https://www.crunchbase.com/funding_round/hunters-ai-seed--3d4002b0,Hunters.AI,https://www.crunchbase.com/organization/hunters-ai,Seed,5400000,USD,5400000,2019-05-22,"Blumberg Capital, YL Ventures"
Series C - Siemplify,https://www.crunchbase.com/funding_round/siemplify-series-c--1e506680,Siemplify,https://www.crunchbase.com/organization/siemplify,Series C,30000000,USD,30000000,2019-05-20,"83North, G20 Ventures, Georgian Partners, Jump Capital"
Seed Round - Athena Security,https://www.crunchbase.com/funding_round/athena-security-inc-seed--0805eeae,Athena Security,https://www.crunchbase.com/organization/athena-security-inc,Seed,5500000,USD,5500000,2019-06-13,Pathfinder
Seed Round - CYBERNETIQ,https://www.crunchbase.com/funding_round/cybernetiq-seed--1812d2f3,CYBERNETIQ,https://www.crunchbase.com/organization/cybernetiq,Seed,250000,USD,250000,2019-06-13,MaRS Investment Accelerator Fund
Series A - Tala Security,https://www.crunchbase.com/funding_round/tala-security-series-a--2167c8e4,Tala Security,https://www.crunchbase.com/organization/tala-security,Series A,9000000,USD,9000000,2019-06-07,"Jackson Square Ventures, TechOperators"
Series C - Expanse,https://www.crunchbase.com/funding_round/expanse-inc-series-c--6a50cb0a,Expanse,https://www.crunchbase.com/organization/expanse-inc,Series C,70000000,USD,70000000,2019-04-09,"Arianna Huffington, Founders Fund, IVP (Institutional Venture Partners), New Enterprise Associates, Peter Thiel, Taylor Glover, TPG Growth"
Series A - NS8,https://www.crunchbase.com/funding_round/ns8-inc-series-a--9fa44d3c,NS8,https://www.crunchbase.com/organization/ns8-inc,Series A,26000000,USD,26000000,2019-03-21,"Blu Venture Investors, Edison Partners, Hanna Ventures, Lytical Ventures, NextGen Venture Partners, Sorenson Ventures, TDF Ventures"
Corporate Round - ThetaRay,https://www.crunchbase.com/funding_round/thetaray-corporate-round--f1b198cb,ThetaRay,https://www.crunchbase.com/organization/thetaray,Corporate Round,,,,2019-06-12,ABN AMRO Digital Impact Fund
Seed Round - Citalid Cybersecurity,https://www.crunchbase.com/funding_round/citalid-cybersecurity-seed--59105e6d,Citalid Cybersecurity,https://www.crunchbase.com/organization/citalid-cybersecurity,Seed,1200000,GBP,1523370,2019-06-06,"Axeleo, BNP Paribas Private Equity"
Series E - Ionic Security,https://www.crunchbase.com/funding_round/ionic-security-series-e--891ffed4,Ionic Security,https://www.crunchbase.com/organization/ionic-security,Series E,40000000,USD,40000000,2019-02-27,"Google, GV, Icon Ventures, JP Morgan Chase, Kleiner Perkins, Meritech Capital Partners, TechOperators, TenEleven Ventures"
Series B - RiskLens,https://www.crunchbase.com/funding_round/risklens-series-b--977ed903,RiskLens,https://www.crunchbase.com/organization/risklens,Series B,20550000,USD,20550000,2019-04-08,"Dell Technologies Capital, F-Prime Capital, MassMutual Ventures, Osage Venture Partners, Paladin Capital Group"
Series A - Armorblox,https://www.crunchbase.com/funding_round/armorblox-series-a--21b2b6a0,Armorblox,https://www.crunchbase.com/organization/armorblox,Series A,16500000,USD,16500000,2019-02-20,"DJ Patil, General Catalyst, Gerhard Eschelbeck, John Thompson, Mango Capital, Oliver Friedrichs, Point72 Ventures, Ramu Arunachalam, Ronald Conway"
Seed Round - HyperQube,https://www.crunchbase.com/funding_round/cyber-academy-c063-seed--d3b61df2,HyperQube,https://www.crunchbase.com/organization/cyber-academy-c063,Seed,500000,USD,500000,2019-05-08,"Adam Ghetti, CIT GAP Funds, Dmitry Dain, Kathryn Stewart, Mach37, Michael W. Wellman"
Series C - Aqua Security,https://www.crunchbase.com/funding_round/aquasecurity-series-c--f98e4c9e,Aqua Security,https://www.crunchbase.com/organization/aquasecurity,Series C,62000000,USD,62000000,2019-04-03,"Insight Partners, Lightspeed Venture Partners, M12, Shlomo Kramer, TLV Partners"
Seed Round - Apozy,https://www.crunchbase.com/funding_round/apozy-seed--8263c980,Apozy,https://www.crunchbase.com/organization/apozy,Seed,2200000,USD,2200000,2019-02-14,"Base Ventures, Brad Flora, Kevin Mahaffey, ONEVC, Resolute Ventures, Sundeep Ahuja, Telegraph Hill Capital, Upside Partnership, Y Combinator"
Series A - Prevailion,https://www.crunchbase.com/funding_round/prevailion-inc-series-a--c9133f5c,Prevailion,https://www.crunchbase.com/organization/prevailion-inc,Series A,8500000,USD,8500000,2019-04-01,"AllegisCyber, DataTribe"
Seed Round - Cosmian,https://www.crunchbase.com/funding_round/cosmian-seed--64193eb0,Cosmian,https://www.crunchbase.com/organization/cosmian,Seed,1400000,EUR,1572164,2019-03-28,"Acequia Capital (Acecap), Elaia, Financière de Blacailloux, Florian Douetteau, Guillaume Amblard, Julien Lemoine, Marc Jalabert"
Series C - CyberX,https://www.crunchbase.com/funding_round/cyberx-series-c--df035432,CyberX,https://www.crunchbase.com/organization/cyberx,Series C,18000000,USD,18000000,2019-03-25,"Flint Capital, Glilot Capital Partners, Inven Capital, Norwest Venture Partners, OurCrowd, Qualcomm Ventures"
Series D - Contrast Security,https://www.crunchbase.com/funding_round/contrast-security-series-d--e66178d8,Contrast Security,https://www.crunchbase.com/organization/contrast-security,Series D,65000000,USD,65000000,2019-02-28,"Acero Capital, AXA Venture Partners, Battery Ventures, General Catalyst, M12, Warburg Pincus"
Series B - Tessian,https://www.crunchbase.com/funding_round/checkrecipient-series-b--067e4d1b,Tessian,https://www.crunchbase.com/organization/checkrecipient,Series B,42000000,USD,42000000,2019-01-16,"Accel, Balderton Capital, Latitude, Sequoia Capital"
Venture Round - Polyverse,https://www.crunchbase.com/funding_round/polyverse-series-unknown--c5b5d695,Polyverse,https://www.crunchbase.com/organization/polyverse,Venture - Series Unknown,3000000,USD,3000000,2019-05-28,
Pre Seed Round - SafeTalpa,https://www.crunchbase.com/funding_round/safetalpa-pre-seed--cc5cc1a6,SafeTalpa,https://www.crunchbase.com/organization/safetalpa,Pre-Seed,35000,USD,35000,2019-06-07,Exponential Impact
Venture Round - RangeForce,https://www.crunchbase.com/funding_round/vequrity-series-unknown--a5c39ec1,RangeForce,https://www.crunchbase.com/organization/vequrity,Venture - Series Unknown,1500000,USD,1500000,2019-05-22,"Paladin Capital Group, Trind Ventures"
Series A - WebARX,https://www.crunchbase.com/funding_round/webarx-series-a--a796edf6,WebARX,https://www.crunchbase.com/organization/webarx,Series A,,,,2019-04-02,"Agrello, LIFT99, Open Data Security, Thorgate Ventures"
Series A - Sqreen,https://www.crunchbase.com/funding_round/sqreen-series-a--2d273c53,Sqreen,https://www.crunchbase.com/organization/sqreen,Series A,14000000,USD,14000000,2019-04-02,"Alven Capital, Blossom Capital, Greylock Partners, Point Nine Capital, Y Combinator"
Series A - Cambridge Blockchain,https://www.crunchbase.com/funding_round/cambridge-blockchain-series-a--a84cc985,Cambridge Blockchain,https://www.crunchbase.com/organization/cambridge-blockchain,Series A,3500000,USD,3500000,2019-04-02,"Flourish Venture, Future Perfect Ventures, Omidyar Network, PayPal"
"Series B - SpyCloud, Inc.",https://www.crunchbase.com/funding_round/spycloud-inc-series-b--151cf1d5,"SpyCloud, Inc.",https://www.crunchbase.com/organization/spycloud-inc,Series B,21000000,USD,21000000,2019-02-27,"Altos Ventures, M12, March Capital Partners, Silverton Partners"
Series A - ZeroNorth,https://www.crunchbase.com/funding_round/zeronorth-series-a--3c954f4c,ZeroNorth,https://www.crunchbase.com/organization/zeronorth,Series A,10000000,USD,10000000,2019-04-29,"ClearSky, Crosslink Capital, Petrillo Capital, Rally Ventures"
Seed Round - Devcon Detect,https://www.crunchbase.com/funding_round/dev-con-detect-seed--dd24fa85,Devcon Detect,https://www.crunchbase.com/organization/dev-con-detect,Seed,4500000,USD,4500000,2018-12-19,"Adam Ghetti, BIP Capital, Glasswing Ventures, Innova Memphis, Las Olas Venture Capital (LOVC), Newfund Capital, Paul Judge, Service Provider Capital"
Series A - Cymulate,https://www.crunchbase.com/funding_round/cymulate-series-a--f926eb02,Cymulate,https://www.crunchbase.com/organization/cymulate,Series A,7500000,USD,7500000,2019-03-13,"Dell Technologies Capital, Eyal Gruner, Susquehanna Growth Equity, Vertex Ventures, Vertex Ventures Israel"
Seed Round - Probely,https://www.crunchbase.com/funding_round/probe-ly-seed--c92edb6b,Probely,https://www.crunchbase.com/organization/probe-ly,Seed,550000,EUR,624496,2018-12-03,"Bright Pixel, Busy Angels, Caixa Capital, Novabase Capital, Shilling Capital Partners"
Series A - Castle,https://www.crunchbase.com/funding_round/castle-2-series-a--a0cf8010,Castle,https://www.crunchbase.com/organization/castle-2,Series A,9200000,USD,9200000,2019-02-08,"F-Prime Capital, First Round Capital, Index Ventures, Olivier Pomel, Rene Bonvanie, Y Combinator, Zack Urlocker"
Series A - MistNet.ai,https://www.crunchbase.com/funding_round/mistnet-io-series-a--7c24feae,MistNet.ai,https://www.crunchbase.com/organization/mistnet-io,Series A,7000000,USD,7000000,2019-05-21,"Foundation Capital, security company, WestWave Capital"
Corporate Round - Guardtime,https://www.crunchbase.com/funding_round/guardtime-corporate-round--8c30b979,Guardtime,https://www.crunchbase.com/organization/guardtime,Corporate Round,,,,2019-05-29,SICPA
Series B - Respond Software,https://www.crunchbase.com/funding_round/respond-software-series-b--a6adcfc1,Respond Software,https://www.crunchbase.com/organization/respond-software,Series B,20000000,USD,20000000,2019-05-14,"ClearSky, CRV, Foundation Capital"
Series B - Obsidian Security,https://www.crunchbase.com/funding_round/obsidian-security-series-b--19023464,Obsidian Security,https://www.crunchbase.com/organization/obsidian-security,Series B,20000000,USD,20000000,2019-02-27,"Greylock Partners, GV, Wing Venture Capital"
Series B - Evident,https://www.crunchbase.com/funding_round/evident-id-series-b--cafa24fa,Evident,https://www.crunchbase.com/organization/evident-id,Series B,20000000,USD,20000000,2019-05-09,"Aspect Ventures, Blue Cloud Ventures, New Enterprise Associates, Tom Noonan"
Venture Round - CipherTrace,https://www.crunchbase.com/funding_round/ciphertrace-inc-series-unknown--2497a75d,CipherTrace,https://www.crunchbase.com/organization/ciphertrace-inc,Venture - Series Unknown,14978997,USD,14978997,2019-02-19,"Aspect Ventures, Galaxy Digital LP, NeoTribe Ventures, WestWave Capital"
Series B - DivvyCloud,https://www.crunchbase.com/funding_round/divvycloud-series-b--071b76c7,DivvyCloud,https://www.crunchbase.com/organization/divvycloud,Series B,20000000,USD,20000000,2019-04-26,"MissionOG, Providence Strategic Growth, RTP Ventures"
Series A - Alsid,https://www.crunchbase.com/funding_round/alsid-series-a--7d42c8b5,Alsid,https://www.crunchbase.com/organization/alsid,Series A,13000000,EUR,14685697,2019-04-17,"360 Capital Partners, Axeleo, Idinvest Partners"
Series B - Aporeto,https://www.crunchbase.com/funding_round/aporeto-series-b--d781213b,Aporeto,https://www.crunchbase.com/organization/aporeto,Series B,20000000,USD,20000000,2019-01-30,"Comcast Ventures, National Grid Partners (NGP), Norwest Venture Partners, Telia Ventures, Wing Venture Capital"
Series C - Signal Sciences,https://www.crunchbase.com/funding_round/signal-sciences-series-c--b32e091d,Signal Sciences,https://www.crunchbase.com/organization/signal-sciences,Series C,35000000,USD,35000000,2019-02-05,"CRV, Harrison Metal, Index Ventures, Lead Edge Capital, Oreilly AlphaTech Ventures"
Series C - CyberGRX,https://www.crunchbase.com/funding_round/cybergrx-series-c--1c3fe47a,CyberGRX,https://www.crunchbase.com/organization/cybergrx,Series C,30000000,USD,30000000,2018-11-28,"Aetna Ventures, AllegisCyber, Bessemer Venture Partners, Blackstone Group, ClearSky, GV, MassMutual Ventures, Scale Venture Partners, TenEleven Ventures"
Seed Round - MedStack,https://www.crunchbase.com/funding_round/medstack-inc-seed--a8ea65a1,MedStack,https://www.crunchbase.com/organization/medstack-inc,Seed,2400000,USD,2400000,2019-02-25,"BCF Ventures, Ontario Centres of Excellence, Panache Ventures, ScaleUP Ventures, TELUS Ventures"
Series E - ClearDATA,https://www.crunchbase.com/funding_round/cleardata-series-e--e1d9f576,ClearDATA,https://www.crunchbase.com/organization/cleardata,Series E,26000000,USD,26000000,2018-11-19,"Excel Venture Management, Flare Capital Partners, Health Care Service Corporation, Heritage Group, HLM Venture Partners, Humana, Merck Global Health Innovation Fund, Norwest Venture Partners"
Series A - Bandura,https://www.crunchbase.com/funding_round/bandura-series-a--304bb55f,Bandura,https://www.crunchbase.com/organization/bandura,Series A,6000000,USD,6000000,2019-02-20,"Cultivation Capital, Grotech Ventures, Gula Tech Adventures, Tenfore Holdings"
Seed Round - Senseon,https://www.crunchbase.com/funding_round/senseon-seed--6c1791bd,Senseon,https://www.crunchbase.com/organization/senseon,Seed,6400000,USD,6400000,2019-02-19,"Amadeus Capital Partners, Crane Venture Partners, CyLon, Mark Weatherford, MMC Ventures"
Seed Round - FirstPoint Mobile Guard,https://www.crunchbase.com/funding_round/firstpoint-mobile-guard-seed--b4afc5ae,FirstPoint Mobile Guard,https://www.crunchbase.com/organization/firstpoint-mobile-guard,Seed,2500000,USD,2500000,2019-03-25,"Gideon Argov, Innogy Innovation Hub, The Stolero Group"
Venture Round - Symphonic,https://www.crunchbase.com/funding_round/symphonic-series-unknown--16f8f4de,Symphonic,https://www.crunchbase.com/organization/symphonic,Venture - Series Unknown,,,,2019-05-13,"Maven Capital Partners, Par Equity, Scottish Investment Bank"
Venture Round - Dathena Science,https://www.crunchbase.com/funding_round/dathena-science-series-unknown--9d3910c4,Dathena Science,https://www.crunchbase.com/organization/dathena-science,Venture - Series Unknown,,,,2019-03-25,"CerraCap Ventures, Demetis, MS&AD Ventures"
Seed Round - Cylera,https://www.crunchbase.com/funding_round/cylera-seed--c7ad245a,Cylera,https://www.crunchbase.com/organization/cylera,Seed,4250000,USD,4250000,2018-09-04,"Contour Venture Partners, Dreamit Ventures, Great Oaks Venture Capital, Maverick Ventures, Red Bear Angels, Samsung NEXT, Two Sigma Ventures"
Venture Round - Kasada,https://www.crunchbase.com/funding_round/kasada-series-unknown--f8db0523,Kasada,https://www.crunchbase.com/organization/kasada,Venture - Series Unknown,6500000,USD,6500000,2019-05-06,"CSIRO, Main Sequence Ventures, Reinventure Group"
Private Equity Round - Kaseya,https://www.crunchbase.com/funding_round/kaseya-private-equity--55cc7aa2,Kaseya,https://www.crunchbase.com/organization/kaseya,Private Equity,500000000,USD,500000000,2019-05-03,"Insight Partners, TPG"
Seed Round - Kobalt,https://www.crunchbase.com/funding_round/kobalt-seed--50631f38,Kobalt,https://www.crunchbase.com/organization/kobalt,Seed,1000000,CAD,744096,2019-05-01,"Boris Wertz, Pankaj Agarwal, Version One Ventures"
Venture Round - Red Canary,https://www.crunchbase.com/funding_round/red-canary-series-unknown--159f6488,Red Canary,https://www.crunchbase.com/organization/red-canary,Venture - Series Unknown,34000000,USD,34000000,2019-04-30,"Access Venture Partners, Noro-Moseley Partners, Summit Partners"
Series B - BlueVoyant,https://www.crunchbase.com/funding_round/blueteamglobal-series-b--5352e3b1,BlueVoyant,https://www.crunchbase.com/organization/blueteamglobal,Series B,82500000,USD,82500000,2019-05-30,Fiserv
