Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Series B - TRUSFORT.COM,https://www.crunchbase.com/funding_round/trusfort-series-b--b3cef524,TRUSFORT.COM,https://www.crunchbase.com/organization/trusfort,Series B,19000000,USD,19000000,2018-01-16,"Dreamfly Capital, Redpoint, SIG China (SIG Asia Investments), YF Capital (Yunfeng Capital)"
Private Equity Round - Network Intelligence India Pvt. Ltd.,https://www.crunchbase.com/funding_round/network-intelligence-india-pvt-ltd-private-equity--1bc5e554,Network Intelligence India Pvt. Ltd.,https://www.crunchbase.com/organization/network-intelligence-india-pvt-ltd,Private Equity,330000000,INR,4840413,2018-06-15,Helix Investments
Seed Round - Pei,https://www.crunchbase.com/funding_round/pei-technology-inc-seed--dc91cdef,Pei,https://www.crunchbase.com/organization/pei-technology-inc,Seed,,,,2018-04-04,Sputnik ATX
Series B - Aqua Security,https://www.crunchbase.com/funding_round/aquasecurity-series-b--7a926ea9,Aqua Security,https://www.crunchbase.com/organization/aquasecurity,Series B,25000000,USD,25000000,2017-09-19,"Lightspeed Venture Partners, M12, Shlomo Kramer, TLV Partners"
Venture Round - Automox,https://www.crunchbase.com/funding_round/automox-series-unknown--17c87b62,Automox,https://www.crunchbase.com/organization/automox,Venture - Series Unknown,2000000,USD,2000000,2018-03-06,"Arthur Coviello, Blue Note Ventures, Mike Viscuso, Roger Thornton, Ron Gula, Tim Belcher, Tom Noonan"
Post-IPO Equity - United Technologies,https://www.crunchbase.com/funding_round/united-technologies-post-ipo-equity--7df29526,United Technologies,https://www.crunchbase.com/organization/united-technologies,Post-IPO Equity,,,,2018-02-28,Pershing Square Capital Management
Series B - empow cyber security,https://www.crunchbase.com/funding_round/empow-cyber-security-series-b--b2dd3bd9,empow cyber security,https://www.crunchbase.com/organization/empow-cyber-security,Series B,10000000,USD,10000000,2018-04-18,Ascent Venture Partners
Pre Seed Round - Agroninja,https://www.crunchbase.com/funding_round/agroninja-kft-2030-pre-seed--d877b77b,Agroninja,https://www.crunchbase.com/organization/agroninja-kft-2030,Pre-Seed,15000,EUR,17755,2017-12-19,Hiventures Investment Fund
Seed Round - AeroShield,https://www.crunchbase.com/funding_round/aeroshield-seed--3e6e27f0,AeroShield,https://www.crunchbase.com/organization/aeroshield,Seed,,,,2018-02-01,
Venture Round - MakerDAO,https://www.crunchbase.com/funding_round/makerdao-series-unknown--6cf98187,MakerDAO,https://www.crunchbase.com/organization/makerdao,Venture - Series Unknown,12000000,USD,12000000,2017-12-15,"1confirmation, Andreessen Horowitz, FBG Capital, Fenbushi Capital, Polychain, Scanate, Walden Bridge Capital, Wyre Capital"
Seed Round - Mansion,https://www.crunchbase.com/funding_round/mansion-seed--1362ea53,Mansion,https://www.crunchbase.com/organization/mansion,Seed,,,,2018-03-26,Fortune Capital
Series B - KnowBe4,https://www.crunchbase.com/funding_round/knowbe4-llc-series-b--96f0fd21,KnowBe4,https://www.crunchbase.com/organization/knowbe4-llc,Series B,30000000,USD,30000000,2017-10-24,"Elephant, Goldman Sachs"
Series C - SecurityScorecard,https://www.crunchbase.com/funding_round/security-scorecard-series-c--3eca4890,SecurityScorecard,https://www.crunchbase.com/organization/security-scorecard,Series C,27500000,USD,27500000,2017-10-12,"Accomplice, AXA Venture Partners, Boldstart Ventures, Evolution Equity Partners, GV, Intel Capital, Moody's Investors Service, NGP Capital, Sequoia Capital, Two Sigma Ventures"
Grant - Center for Peace and Security Studies,https://www.crunchbase.com/funding_round/center-for-peace-and-security-studies-grant--842d49d0,Center for Peace and Security Studies,https://www.crunchbase.com/organization/center-for-peace-and-security-studies,Grant,3320000,USD,3320000,2017-08-23,Charles Koch Foundation
Series C - ZeroFOX,https://www.crunchbase.com/funding_round/zerofox-series-c--8fb5504a,ZeroFOX,https://www.crunchbase.com/organization/zerofox,Series C,40000000,USD,40000000,2017-07-12,"Core Capital Partners, Highland Capital Partners, NEA, Redline Capital, Silver Lake Waterman"
Series A - Ataata,https://www.crunchbase.com/funding_round/ataata-series-a--5d58aee8,Ataata,https://www.crunchbase.com/organization/ataata,Series A,3000000,USD,3000000,2017-12-19,"NEXT Frontier Capital, SaaS Ventures, TEDCO"
Seed Round - ICARE Technologies,https://www.crunchbase.com/funding_round/icare-technologies-2-seed--3de68d81,ICARE Technologies,https://www.crunchbase.com/organization/icare-technologies-2,Seed,2500000,EUR,2886922,2017-07-18,ACG Management
Convertible Note - SpotCrowd,https://www.crunchbase.com/funding_round/spotcrowd-convertible-note--6dfc9a1d,SpotCrowd,https://www.crunchbase.com/organization/spotcrowd,Convertible Note,150000,USD,150000,2017-09-01,"Right Side Capital Management, Techstars, Techstars Retail Accelerator"
Seed Round - Kevlara,https://www.crunchbase.com/funding_round/kevlara-seed--2c77a1cb,Kevlara,https://www.crunchbase.com/organization/kevlara,Seed,200000,USD,200000,2017-11-01,
Series B - Bastille Networks Internet Security,https://www.crunchbase.com/funding_round/bastille-networks-2-series-b--7b30044c,Bastille Networks Internet Security,https://www.crunchbase.com/organization/bastille-networks-2,Series B,27000000,USD,27000000,2017-09-21,"Ballentine Capital Partners, Bessemer Venture Partners, Keel Funds, Spinnaker Ventures"
Seed Round - STEC ARMOR BERHAD,https://www.crunchbase.com/funding_round/stec-armor-berhad-seed--00cd49c3,STEC ARMOR BERHAD,https://www.crunchbase.com/organization/stec-armor-berhad,Seed,500000,MYR,127502,2018-03-01,
Seed Round - IMNA Solutions,https://www.crunchbase.com/funding_round/imna-solutions-seed--dc1a8c6b,IMNA Solutions,https://www.crunchbase.com/organization/imna-solutions,Seed,500000,USD,500000,2017-08-01,
Seed Round - BitStash,https://www.crunchbase.com/funding_round/bitstash-seed--00c16503,BitStash,https://www.crunchbase.com/organization/bitstash,Seed,10000,USD,10000,2018-06-01,
Series B - Capy Inc.,https://www.crunchbase.com/funding_round/capy-inc-series-b--58c6dbfa,Capy Inc.,https://www.crunchbase.com/organization/capy-inc,Series B,2300000,USD,2300000,2017-09-01,"Mitsubishi UFJ Capital, Mitsui Sumitomo Insuarance Venture Capital"
Series A - Horangi,https://www.crunchbase.com/funding_round/horangi-series-a--e4117189,Horangi,https://www.crunchbase.com/organization/horangi,Series A,3100000,USD,3100000,2017-11-06,"500 Startups, 6 degrees Ventures, Hub Ventures Fund, Monk’s Hill Ventures, Pandoros, Right Click Capital"
Grant - Veridium,https://www.crunchbase.com/funding_round/veridium-grant--6474a27a,Veridium,https://www.crunchbase.com/organization/veridium,Grant,150000,USD,150000,2018-06-22,DFS Lab
Grant - Nano4U,https://www.crunchbase.com/funding_round/nano4u-grant--bf562bd8,Nano4U,https://www.crunchbase.com/organization/nano4u,Grant,50000,EUR,59464,2017-12-01,EASME - EU Executive Agency for SMEs
"Pre Seed Round - OpenAVN, Inc",https://www.crunchbase.com/funding_round/openavn-pre-seed--8bad4157,"OpenAVN, Inc",https://www.crunchbase.com/organization/openavn,Pre-Seed,125000,USD,125000,2017-12-14,MetaSquare Holdings
Debt Financing - Doky Inc,https://www.crunchbase.com/funding_round/doky-inc-debt-financing--adc345da,Doky Inc,https://www.crunchbase.com/organization/doky-inc,Debt Financing,500000,USD,500000,2017-09-01,Silicon Valley Bank
Funding Round - Corlina,https://www.crunchbase.com/funding_round/corlina-undisclosed--5ad89bdb,Corlina,https://www.crunchbase.com/organization/corlina,Funding Round,,,,2017-09-07,
Series A - GetAlert,https://www.crunchbase.com/funding_round/getalert-series-a--4dbd8a10,GetAlert,https://www.crunchbase.com/organization/getalert,Series A,3200000,USD,3200000,2018-03-28,
Series B - ShieldX Networks,https://www.crunchbase.com/funding_round/shieldx-networks-inc-series-b--eeacde28,ShieldX Networks,https://www.crunchbase.com/organization/shieldx-networks-inc,Series B,25000000,USD,25000000,2017-12-12,"Ashar Aziz, Aspect Ventures, Bain Capital Ventures, Dimension Data, FireEye, Symantec Ventures"
Seed Round - Sunny Valley Networks,https://www.crunchbase.com/funding_round/sunny-valley-networks-seed--fd232bc4,Sunny Valley Networks,https://www.crunchbase.com/organization/sunny-valley-networks,Seed,404000,USD,404000,2017-12-15,Arché Assets International
Series A - SkySafe,https://www.crunchbase.com/funding_round/skysafe-series-a--0c553196,SkySafe,https://www.crunchbase.com/organization/skysafe,Series A,11500000,USD,11500000,2017-07-20,"Andreessen Horowitz, BoxGroup, Naval Ravikant, Red Sea Ventures, Semil Shah, Sound Ventures, SV Angel, Zach Coelius"
Series C - OneAssist,https://www.crunchbase.com/funding_round/oneassist-consumer-solutions-series-c--3e1e1198,OneAssist,https://www.crunchbase.com/organization/oneassist-consumer-solutions,Series C,,,,2017-11-02,Arun Sarin
Seed Round - Bagaj,https://www.crunchbase.com/funding_round/bagaj-seed--507e0539,Bagaj,https://www.crunchbase.com/organization/bagaj,Seed,18500,USD,18500,2018-01-15,"Istanbul Startup Angels, Nexus Ventures"
Series A - Kevlara,https://www.crunchbase.com/funding_round/kevlara-series-a--b63e8c7b,Kevlara,https://www.crunchbase.com/organization/kevlara,Series A,800000,USD,800000,2018-04-15,
Post-IPO Equity - Mimecast,https://www.crunchbase.com/funding_round/mimecast-post-ipo-equity--54d96dc6,Mimecast,https://www.crunchbase.com/organization/mimecast,Post-IPO Equity,403000,USD,403000,2017-10-31,ATL Partners
Series B - Qingteng Cloud Security,https://www.crunchbase.com/funding_round/qingteng-cloud-security-series-b--b32378e3,Qingteng Cloud Security,https://www.crunchbase.com/organization/qingteng-cloud-security,Series B,32000000,USD,32000000,2018-02-27,"CBC Capital, Redpoint, Sequoia Capital China, ZhenFund"
Venture Round - PhishLabs,https://www.crunchbase.com/funding_round/phishlabs-series-unknown--f2563a68,PhishLabs,https://www.crunchbase.com/organization/phishlabs,Venture - Series Unknown,3000000,USD,3000000,2017-09-25,
Seed Round - Getmeins,https://www.crunchbase.com/funding_round/getmeins-seed--01ae5cd6,Getmeins,https://www.crunchbase.com/organization/getmeins,Seed,400000,USD,400000,2017-10-01,
Venture Round - Trivalent,https://www.crunchbase.com/funding_round/cyber-reliant-corp-series-unknown--b204b893,Trivalent,https://www.crunchbase.com/organization/cyber-reliant-corp,Venture - Series Unknown,1036675,USD,1036675,2017-08-18,
Series A - RiskLens,https://www.crunchbase.com/funding_round/risklens-series-a--713db99a,RiskLens,https://www.crunchbase.com/organization/risklens,Series A,5000000,USD,5000000,2017-07-12,"Dell Technologies Capital, Kick Start Sales Force, Osage Venture Partners, Paladin Capital Group"
Grant - Forsythe & Storms Technologies,https://www.crunchbase.com/funding_round/forsythe-storms-technologies-grant--9d19fe04,Forsythe & Storms Technologies,https://www.crunchbase.com/organization/forsythe-storms-technologies,Grant,50000,USD,50000,2018-06-26,
Seed Round - Cybertrap,https://www.crunchbase.com/funding_round/cybertrap-seed--82a82e80,Cybertrap,https://www.crunchbase.com/organization/cybertrap,Seed,,,,2017-08-10,EIT Digital Accelerator
Seed Round - SnapTrap,https://www.crunchbase.com/funding_round/snaptrap-seed--db06935a,SnapTrap,https://www.crunchbase.com/organization/snaptrap,Seed,40000,USD,40000,2017-07-11,sproutx
Series B - JASK,https://www.crunchbase.com/funding_round/jask-labs-inc-series-b--128fa10e,JASK,https://www.crunchbase.com/organization/jask-labs-inc,Series B,25000000,USD,25000000,2018-06-28,Kleiner Perkins
Seed Round - AtYourGate,https://www.crunchbase.com/funding_round/yourgate-seed--e1af0a3c,AtYourGate,https://www.crunchbase.com/organization/yourgate,Seed,2000000,USD,2000000,2018-04-02,TRITON FUNDS LLC
Private Equity Round - ESET,https://www.crunchbase.com/funding_round/eset-private-equity--84fffa4f,ESET,https://www.crunchbase.com/organization/eset,Private Equity,,,,2017-11-09,Convergence Partners
"Funding Round - Overnest, Inc.",https://www.crunchbase.com/funding_round/overnest-inc-undisclosed--71cf849a,"Overnest, Inc.",https://www.crunchbase.com/organization/overnest-inc,Funding Round,,,,2018-02-01,DHVC
Series A - DeepCam,https://www.crunchbase.com/funding_round/deepcam-series-a--d187d0cd,DeepCam,https://www.crunchbase.com/organization/deepcam,Series A,20000000,USD,20000000,2017-12-29,National SME Development Fund
Grant - NeuroMesh,https://www.crunchbase.com/funding_round/neuromesh-grant--537d8df5,NeuroMesh,https://www.crunchbase.com/organization/neuromesh,Grant,,,,2017-09-01,MIT delta v
Series B - CyberX,https://www.crunchbase.com/funding_round/cyberx-series-b--0042d5d1,CyberX,https://www.crunchbase.com/organization/cyberx,Series B,18000000,USD,18000000,2018-02-27,"ff Venture Capital, Flint Capital, Glilot Capital Partners, Norwest Venture Partners, OurCrowd"
Equity Crowdfunding - ZenMate,https://www.crunchbase.com/funding_round/zenguard-equity-crowdfunding--14947a31,ZenMate,https://www.crunchbase.com/organization/zenguard,Equity Crowdfunding,23040,GBP,30832,2018-06-13,
"Seed Round - GTop Group, Corp.",https://www.crunchbase.com/funding_round/gtop-group-corp-seed--37f01e1a,"GTop Group, Corp.",https://www.crunchbase.com/organization/gtop-group-corp,Seed,500000,USD,500000,2018-06-08,
Secondary Market - Tenable Network Security,https://www.crunchbase.com/funding_round/tenable-network-security-secondary-market--3240e45c,Tenable Network Security,https://www.crunchbase.com/organization/tenable-network-security,Secondary Market,,,,2017-07-03,SharesPost Investment Management
Seed Round - VIDA,https://www.crunchbase.com/funding_round/solidx-partners-seed--29a8142a,VIDA,https://www.crunchbase.com/organization/solidx-partners,Seed,2000000,USD,2000000,2017-10-15,
Private Equity Round - Vehere,https://www.crunchbase.com/funding_round/vehere-private-equity--68b52e7c,Vehere,https://www.crunchbase.com/organization/vehere,Private Equity,,,,2018-04-16,Enam Holdings
Seed Round - Kangaroo,https://www.crunchbase.com/funding_round/aura-6543-seed--04e00391,Kangaroo,https://www.crunchbase.com/organization/aura-6543,Seed,4360000,USD,4360000,2018-05-11,"Adrian Aoun, Asher Delug, AsherMaximus, Benjamin Boyer"
Series B - SheerID,https://www.crunchbase.com/funding_round/sheerid-series-b--636448a8,SheerID,https://www.crunchbase.com/organization/sheerid,Series B,18000000,USD,18000000,2018-01-23,"Centana Growth Partners, Voyager Capital"
Series B - Levelset,https://www.crunchbase.com/funding_round/levelset-series-b--eb52a80e,Levelset,https://www.crunchbase.com/organization/levelset,Series B,10000000,USD,10000000,2018-01-03,"Altos Ventures, Brick & Mortar Ventures, S3 Ventures"
Secondary Market - SimpliSafe Home Security,https://www.crunchbase.com/funding_round/simplisafe-secondary-market--563b0586,SimpliSafe Home Security,https://www.crunchbase.com/organization/simplisafe,Secondary Market,,,,2017-07-03,
Secondary Market - Tanium,https://www.crunchbase.com/funding_round/tanium-secondary-market--e480e8cd,Tanium,https://www.crunchbase.com/organization/tanium,Secondary Market,175000000,USD,175000000,2018-05-16,"Andreessen Horowitz, IVP (Institutional Venture Partners), T. Rowe Price, TPG Growth"
Seed Round - Shieldfy,https://www.crunchbase.com/funding_round/shieldfy-seed--554d6119,Shieldfy,https://www.crunchbase.com/organization/shieldfy,Seed,,,,2018-06-19,Arzan Venture Capital
Seed Round - Nexkey,https://www.crunchbase.com/funding_round/nexkey-inc-seed--2c8623c5,Nexkey,https://www.crunchbase.com/organization/nexkey-inc,Seed,4800000,USD,4800000,2018-04-30,"K9 Ventures, Upfront Ventures"
Venture Round - CryptoMove,https://www.crunchbase.com/funding_round/cryptomove-series-unknown--adf01c93,CryptoMove,https://www.crunchbase.com/organization/cryptomove,Venture - Series Unknown,500000,USD,500000,2018-02-01,"408 Ventures, Draper Associates, OEL Venture Investments, Pathbreaker Ventures, Red Dog Capital"
Series A - Owl Cameras,https://www.crunchbase.com/funding_round/owl-cameras-series-a--35db3e0f,Owl Cameras,https://www.crunchbase.com/organization/owl-cameras,Series A,18000000,USD,18000000,2018-02-01,"CSAA Insurance Group, Defy.vc, Khosla Ventures, Maniv Mobility, Menlo Ventures, Moment Ventures, Sherpa Capital"
Seed Round - EhEye,https://www.crunchbase.com/funding_round/eheye-seed--2cb92f3f,EhEye,https://www.crunchbase.com/organization/eheye,Seed,380000,USD,380000,2018-01-15,New Brunswick Innovation Foundation
Series A - Regulus Cyber,https://www.crunchbase.com/funding_round/regulus-cyber-series-a--6a6e3e4c,Regulus Cyber,https://www.crunchbase.com/organization/regulus-cyber,Series A,5100000,USD,5100000,2018-04-26,"Canaan Partners Israel, F2 Capital, Sierra Ventures, Technion - Israel Institute of Technology"
Seed Round - OverWatchID,https://www.crunchbase.com/funding_round/overwatchid-seed--e62ec859,OverWatchID,https://www.crunchbase.com/organization/overwatchid,Seed,2000000,USD,2000000,2017-12-19,Copper River Advisors
Private Equity Round - Potter Electric Signal,https://www.crunchbase.com/funding_round/potter-electric-signal-private-equity--126baf4e,Potter Electric Signal,https://www.crunchbase.com/organization/potter-electric-signal,Private Equity,,,,2017-12-20,Gryphon Investors
Angel Round - Pei,https://www.crunchbase.com/funding_round/pei-technology-inc-angel--6b61d13a,Pei,https://www.crunchbase.com/organization/pei-technology-inc,Angel,,,,2018-01-18,Sputnik ATX
Series A - BetterPlace Safety Solutions Pvt. Ltd.,https://www.crunchbase.com/funding_round/betterplace-safety-solutions-pvt-ltd-series-a--67042857,BetterPlace Safety Solutions Pvt. Ltd.,https://www.crunchbase.com/organization/betterplace-safety-solutions-pvt-ltd,Series A,3000000,USD,3000000,2018-05-22,"3one4 Capital, Unitus Ventures, Venture Highway"
"Series A - SpyCloud, Inc.",https://www.crunchbase.com/funding_round/spycloud-inc-series-a--52e6af89,"SpyCloud, Inc.",https://www.crunchbase.com/organization/spycloud-inc,Series A,5000000,USD,5000000,2018-03-28,"March Capital Partners, Silverton Partners"
Seed Round - IronCore Labs,https://www.crunchbase.com/funding_round/ironcore-labs-seed--a1d2e114,IronCore Labs,https://www.crunchbase.com/organization/ironcore-labs,Seed,1500000,USD,1500000,2018-06-28,"Blue Note Ventures, FirstMile Ventures, NEXT Frontier Capital"
Venture Round - EAS SYSTEMS,https://www.crunchbase.com/funding_round/eas-systems-series-unknown--0bd8ca76,EAS SYSTEMS,https://www.crunchbase.com/organization/eas-systems,Venture - Series Unknown,,,,2018-06-29,Alta Growth Capital
Venture Round - Minut,https://www.crunchbase.com/funding_round/minut-series-unknown--527fa64d,Minut,https://www.crunchbase.com/organization/minut,Venture - Series Unknown,20000000,SEK,2397493,2017-11-22,"Erik Byrenius, Hampus Jakobsson, Karma Ventures, Nordic Makers - Peace, love and seed funding, SOSV"
Seed Round - IOTech,https://www.crunchbase.com/funding_round/iotech-2-seed--8f2dcaa8,IOTech,https://www.crunchbase.com/organization/iotech-2,Seed,2500000,USD,2500000,2018-06-12,"Dell Technologies Capital, Innovate UK"
Series C - Lastline,https://www.crunchbase.com/funding_round/lastline-series-c--f879c854,Lastline,https://www.crunchbase.com/organization/lastline,Series C,28500000,USD,28500000,2017-07-12,"Barracuda Networks, NTT Finance, OUP (Osage University Partners), Redpoint, Thomvest Ventures, WatchGuard"
Seed Round - Groupdolists,https://www.crunchbase.com/funding_round/groupdolists-seed--f16afe83,Groupdolists,https://www.crunchbase.com/organization/groupdolists,Seed,1500000,USD,1500000,2018-01-25,"Bruce Blythe, Responder Ventures, Selig Zises"
Venture Round - DriveLock SE,https://www.crunchbase.com/funding_round/centertools-software-series-unknown--ebe0a0ac,DriveLock SE,https://www.crunchbase.com/organization/centertools-software,Venture - Series Unknown,6000000,USD,6000000,2017-10-13,Nordwind Capital GmbH
Seed Round - Sharebox,https://www.crunchbase.com/funding_round/sharebox-bfb9-seed--64f22011,Sharebox,https://www.crunchbase.com/organization/sharebox-bfb9,Seed,5000000,NOK,641949,2018-03-02,
Venture Round - Sentinel Marine Solutions,https://www.crunchbase.com/funding_round/sentinel-marine-solutions-series-unknown--e71cb465,Sentinel Marine Solutions,https://www.crunchbase.com/organization/sentinel-marine-solutions,Venture - Series Unknown,1000000,EUR,1171373,2017-10-05,South Central Ventures
Series A - Altave,https://www.crunchbase.com/funding_round/altave-series-a--9a2d2c6a,Altave,https://www.crunchbase.com/organization/altave,Series A,,,,2017-10-01,Confrapar
Seed Round - UBICUO,https://www.crunchbase.com/funding_round/ubicuo-seed--ba589ef2,UBICUO,https://www.crunchbase.com/organization/ubicuo,Seed,40000,USD,40000,2018-05-04,Start-Up Chile
Series A - Perception Point,https://www.crunchbase.com/funding_round/perception-point-series-a--4817ba4c,Perception Point,https://www.crunchbase.com/organization/perception-point,Series A,8000000,USD,8000000,2018-02-13,"Korea Investment Partners, Pitango Venture Capital, State of Mind Ventures"
Seed Round - BoxLock,https://www.crunchbase.com/funding_round/boxlock-inc-seed--d6a2a9b5,BoxLock,https://www.crunchbase.com/organization/boxlock-inc,Seed,750000,USD,750000,2018-04-06,
Series A - PacketSled,https://www.crunchbase.com/funding_round/packetsled-series-a--a20cdb17,PacketSled,https://www.crunchbase.com/organization/packetsled,Series A,3500000,USD,3500000,2017-10-10,
Seed Round - Alsid,https://www.crunchbase.com/funding_round/alsid-seed--4f448d27,Alsid,https://www.crunchbase.com/organization/alsid,Seed,1500000,EUR,1790657,2017-09-17,"360 Capital Partners, Axeleo"
Series A - Bricata,https://www.crunchbase.com/funding_round/bricata-series-a--e780d757,Bricata,https://www.crunchbase.com/organization/bricata,Series A,8000000,USD,8000000,2017-07-25,Edison Partners
Grant - Seemore,https://www.crunchbase.com/funding_round/seemore-grant--f424b773,Seemore,https://www.crunchbase.com/organization/seemore,Grant,50000,EUR,58142,2017-11-01,EASME - EU Executive Agency for SMEs
Series C - ThreatQuotient,https://www.crunchbase.com/funding_round/threatq-series-c--92150464,ThreatQuotient,https://www.crunchbase.com/organization/threatq,Series C,30000000,USD,30000000,2017-11-13,"Adams Street Partners, Cisco Investments, New Enterprise Associates, NTT DOCOMO Ventures, Silicon Valley Bank"
Initial Coin Offering - Uppsala Foundation,https://www.crunchbase.com/funding_round/uppsala-foundation-initial-coin-offering--dcfc3228,Uppsala Foundation,https://www.crunchbase.com/organization/uppsala-foundation,Initial Coin Offering,8000000,USD,8000000,2018-05-29,
Seed Round - B-Secur,https://www.crunchbase.com/funding_round/b-secur-seed--489e5f61,B-Secur,https://www.crunchbase.com/organization/b-secur,Seed,3500000,GBP,4559262,2017-07-25,"ADV, Kernel Capital, Woodford Investment Management"
Series C - Threat Stack,https://www.crunchbase.com/funding_round/threat-stack-series-c--d69caf3d,Threat Stack,https://www.crunchbase.com/organization/threat-stack,Series C,45000000,USD,45000000,2017-09-19,".406 Ventures, Accomplice, Eight Roads Ventures, F-Prime Capital, Scale Venture Partners"
Non Equity Assistance - CounterCraft,https://www.crunchbase.com/funding_round/countercraft-non-equity-assistance--beec1540,CounterCraft,https://www.crunchbase.com/organization/countercraft,Non-equity Assistance,,,,2018-01-28,Momentum London
Series D - Vectra AI,https://www.crunchbase.com/funding_round/vectra-networks-series-d--ca79ef8a,Vectra AI,https://www.crunchbase.com/organization/vectra-networks,Series D,36000000,USD,36000000,2018-02-21,"Accel, AME Cloud Ventures, Atlantic Bridge, DAG Ventures, IA Ventures, Ireland Strategic Investment Fund, Khosla Ventures, NISSHO ELECTRONICS, Wipro Ventures"
Initial Coin Offering - Faceter,https://www.crunchbase.com/funding_round/faceter-initial-coin-offering--05db1f19,Faceter,https://www.crunchbase.com/organization/faceter,Initial Coin Offering,28610352,USD,28610352,2018-02-07,James Sowers
Series A - ReversingLabs,https://www.crunchbase.com/funding_round/reversinglabs-series-a--a9b533e9,ReversingLabs,https://www.crunchbase.com/organization/reversinglabs,Series A,25000000,USD,25000000,2017-11-29,"ForgePoint Capital, JP Morgan Chase"
Venture Round - Zeteo Tech,https://www.crunchbase.com/funding_round/zeteo-tech-series-unknown--6059a314,Zeteo Tech,https://www.crunchbase.com/organization/zeteo-tech,Venture - Series Unknown,2000000,USD,2000000,2017-12-13,
Post-IPO Debt - Iron Mountain,https://www.crunchbase.com/funding_round/iron-mountain-post-ipo-debt--c8660221,Iron Mountain,https://www.crunchbase.com/organization/iron-mountain,Post-IPO Debt,700000000,USD,700000000,2018-03-27,
Seed Round - Warung Pintar,https://www.crunchbase.com/funding_round/warung-pintar-seed--3013fd09,Warung Pintar,https://www.crunchbase.com/organization/warung-pintar,Seed,4000000,USD,4000000,2018-02-12,"Digital Garage, East Ventures, Insignia Ventures Partners, SMDV, Triputra Group"
Series B - GuardiCore,https://www.crunchbase.com/funding_round/guardicore-series-b--1b20c3ad,GuardiCore,https://www.crunchbase.com/organization/guardicore,Series B,15000000,USD,15000000,2017-08-01,"83North, Battery Ventures, Cisco Investments, Dell Technologies Capital, Greenfield Capital Partners, TPG Growth"
Series C - Entersekt,https://www.crunchbase.com/funding_round/entersekt-series-c--85e5b27c,Entersekt,https://www.crunchbase.com/organization/entersekt,Series C,,,,2017-08-31,"Endeavor Catalyst, RMI"
Seed Round - Loozend,https://www.crunchbase.com/funding_round/loozend-seed--ba4b573e,Loozend,https://www.crunchbase.com/organization/loozend,Seed,230000,EUR,276107,2017-12-30,
Series A - Auror,https://www.crunchbase.com/funding_round/eyedentify-series-a--00907161,Auror,https://www.crunchbase.com/organization/eyedentify,Series A,,,,2018-01-30,"Reinventure Group, Tempus Partners"
Series B - Magnity Electronics,https://www.crunchbase.com/funding_round/magnity-electronics-series-b--4025c36d,Magnity Electronics,https://www.crunchbase.com/organization/magnity-electronics,Series B,7900000,USD,7900000,2018-03-06,"COCOCapital, Feitu Kaiyuan, Ferry Venture Capital"
Venture Round - iCrypto,https://www.crunchbase.com/funding_round/icrypto-series-unknown--b743e7ef,iCrypto,https://www.crunchbase.com/organization/icrypto,Venture - Series Unknown,,,,2018-05-17,Blue Label Ventures
Corporate Round - Shiji Group,https://www.crunchbase.com/funding_round/beijing-shiji-information-technology-corporate-round--c57e1f2f,Shiji Group,https://www.crunchbase.com/organization/beijing-shiji-information-technology,Corporate Round,486000000,USD,486000000,2018-02-08,Alibaba Group
Series B - Deep Instinct,https://www.crunchbase.com/funding_round/deep-instinct-series-b--dd4876f6,Deep Instinct,https://www.crunchbase.com/organization/deep-instinct,Series B,32000000,USD,32000000,2018-06-12,"Coatue Management, Nvidia GPU Ventures"
Venture Round - CoreView,https://www.crunchbase.com/funding_round/coreview-series-unknown--49e9427d,CoreView,https://www.crunchbase.com/organization/coreview,Venture - Series Unknown,20000000,USD,20000000,2018-05-30,Insight Partners
Series A - Jscrambler,https://www.crunchbase.com/funding_round/jscrambler-series-a--e5559c31,Jscrambler,https://www.crunchbase.com/organization/jscrambler,Series A,2300000,USD,2300000,2018-03-05,"Portugal Ventures, Sonae IM"
Venture Round - Nekso,https://www.crunchbase.com/funding_round/nekso-series-unknown--22d1be58,Nekso,https://www.crunchbase.com/organization/nekso,Venture - Series Unknown,,,,2017-09-14,Extreme Venture Partners
Grant - Argonne National Laboratory,https://www.crunchbase.com/funding_round/argonne-national-laboratory-grant--d3c642cc,Argonne National Laboratory,https://www.crunchbase.com/organization/argonne-national-laboratory,Grant,19700000,USD,19700000,2017-10-18,US Department of Energy
Seed Round - Casta Spes Technologies,https://www.crunchbase.com/funding_round/casta-spes-technologies-seed--2cecd896,Casta Spes Technologies,https://www.crunchbase.com/organization/casta-spes-technologies,Seed,,,,2018-04-11,Seed Haus
Seed Round - RunSafe Security,https://www.crunchbase.com/funding_round/runsafe-security-inc-seed--4420aacc,RunSafe Security,https://www.crunchbase.com/organization/runsafe-security-inc,Seed,2400000,USD,2400000,2018-05-16,"Alsop Louie Partners, Center for Innovative Technology, Michael W. Wellman"
Seed Round - MicroSec,https://www.crunchbase.com/funding_round/microsec-seed--e7ae2990,MicroSec,https://www.crunchbase.com/organization/microsec,Seed,,,,2018-01-31,"Rekanext, Wavemaker Partners"
