Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Venture Round - Sparks Dynamics,https://www.crunchbase.com/funding_round/sparks-dynamics-series-unknown--ee1460b7,Sparks Dynamics,https://www.crunchbase.com/organization/sparks-dynamics,Venture - Series Unknown,1000000,USD,1000000,2017-11-13,
Venture Round - Rivetz,https://www.crunchbase.com/funding_round/rivetz-inc-series-unknown--f22a8418,Rivetz,https://www.crunchbase.com/organization/rivetz-inc,Venture - Series Unknown,1586624,USD,1586624,2017-12-06,
Pre Seed Round - inCyber Compliance,https://www.crunchbase.com/funding_round/incyber-compliance-pre-seed--c5b101b4,inCyber Compliance,https://www.crunchbase.com/organization/incyber-compliance,Pre-Seed,50000,USD,50000,2018-03-15,
Seed Round - EXOCHAIN,https://www.crunchbase.com/funding_round/exochain-corp-seed--1ffe52e7,EXOCHAIN,https://www.crunchbase.com/organization/exochain-corp,Seed,1770000,USD,1770000,2017-07-04,
Seed Round - norbloc,https://www.crunchbase.com/funding_round/norbloc-seed--bcc7d355,norbloc,https://www.crunchbase.com/organization/norbloc,Seed,1600000,USD,1600000,2017-10-19,"Back in Black, Digital Currency Group, Inbox Capital, Marathon Venture Capital, Otiva"
Series B - ZingBox,https://www.crunchbase.com/funding_round/zingbox-series-b--9e374729,ZingBox,https://www.crunchbase.com/organization/zingbox,Series B,22000000,USD,22000000,2017-08-17,"Clearvision Ventures, Dell Technologies Capital, Envision Ventures, Triventures"
"Series A - Baffle, Inc.",https://www.crunchbase.com/funding_round/baffle-series-a--8c19df22,"Baffle, Inc.",https://www.crunchbase.com/organization/baffle,Series A,7000000,USD,7000000,2018-01-17,"Clearvision Ventures, Engineering Capital, Envision Ventures, Industry Ventures, ServiceNow Ventures, Thomvest Ventures, True Ventures"
Venture Round - Uniken,https://www.crunchbase.com/funding_round/uniken-series-unknown--b1692050,Uniken,https://www.crunchbase.com/organization/uniken,Venture - Series Unknown,1640000,USD,1640000,2017-12-29,
Debt Financing - AdaptiveMobile,https://www.crunchbase.com/funding_round/adaptivemobile-debt-financing--c08e3204,AdaptiveMobile,https://www.crunchbase.com/organization/adaptivemobile,Debt Financing,,,,2018-04-10,Harbert European Growth Capital
Series A - Ticto,https://www.crunchbase.com/funding_round/ticto-series-a--286aa188,Ticto,https://www.crunchbase.com/organization/ticto,Series A,1700000,EUR,1999880,2017-12-08,"EOS Investment Management, Limburgse Reconversie Maatschappij, The CoFoundry"
Venture Round - Soteria,https://www.crunchbase.com/funding_round/soteria-series-unknown--4f9baae3,Soteria,https://www.crunchbase.com/organization/soteria,Venture - Series Unknown,2475300,USD,2475300,2018-04-13,
Seed Round - ClickIPO,https://www.crunchbase.com/funding_round/clickipo-seed--15870c6a,ClickIPO,https://www.crunchbase.com/organization/clickipo,Seed,475001,USD,475001,2018-04-12,
Seed Round - Incident Response Technologies,https://www.crunchbase.com/funding_round/incident-response-technologies-seed--fc966194,Incident Response Technologies,https://www.crunchbase.com/organization/incident-response-technologies,Seed,,,,2017-10-01,Innosphere Fund
Seed Round - VSFT HOLDINGS,https://www.crunchbase.com/funding_round/vsft-holdings-seed--f561ea74,VSFT HOLDINGS,https://www.crunchbase.com/organization/vsft-holdings,Seed,340000,USD,340000,2018-04-13,
Seed Round - ButterflyMX,https://www.crunchbase.com/funding_round/butterflymx-seed--8fc2f6b5,ButterflyMX,https://www.crunchbase.com/organization/butterflymx,Seed,2000000,USD,2000000,2017-07-03,
Pre Seed Round - Stem,https://www.crunchbase.com/funding_round/stem-b063-pre-seed--d9bb5326,Stem,https://www.crunchbase.com/organization/stem-b063,Pre-Seed,50000,EUR,59309,2017-09-01,
Non Equity Assistance - SafeRoom by DRC Inc.,https://www.crunchbase.com/funding_round/drc-inc-non-equity-assistance--6a4734e3,SafeRoom by DRC Inc.,https://www.crunchbase.com/organization/drc-inc,Non-equity Assistance,,,,2018-05-01,COLABORATIVOx
Seed Round - SnowShoe Stamp,https://www.crunchbase.com/funding_round/snowshoe-seed--86003774,SnowShoe Stamp,https://www.crunchbase.com/organization/snowshoe,Seed,306286,USD,306286,2018-04-26,
Grant - LegitCar,https://www.crunchbase.com/funding_round/legitcar-grant--02d9aff0,LegitCar,https://www.crunchbase.com/organization/legitcar,Grant,14000,EUR,16650,2017-12-01,Tony Elumelu Foundation
Pre Seed Round - Stem,https://www.crunchbase.com/funding_round/stem-b063-pre-seed--a8a0476f,Stem,https://www.crunchbase.com/organization/stem-b063,Pre-Seed,200000,EUR,237859,2017-12-01,
Seed Round - Wispero,https://www.crunchbase.com/funding_round/wispero-seed--efa4760c,Wispero,https://www.crunchbase.com/organization/wispero,Seed,105000,USD,105000,2018-04-16,
Venture Round - CipherTrace,https://www.crunchbase.com/funding_round/ciphertrace-inc-series-unknown--6d09388f,CipherTrace,https://www.crunchbase.com/organization/ciphertrace-inc,Venture - Series Unknown,2975000,USD,2975000,2018-04-18,
Initial Coin Offering - Anryze,https://www.crunchbase.com/funding_round/anryze-initial-coin-offering--66022a26,Anryze,https://www.crunchbase.com/organization/anryze,Initial Coin Offering,1700000,USD,1700000,2017-10-12,
Pre Seed Round - Heedful,https://www.crunchbase.com/funding_round/heedful-pre-seed--d54be1e2,Heedful,https://www.crunchbase.com/organization/heedful,Pre-Seed,20000,GBP,27785,2018-01-18,
Pre Seed Round - CyberRed,https://www.crunchbase.com/funding_round/cyberred-pre-seed--78f82604,CyberRed,https://www.crunchbase.com/organization/cyberred,Pre-Seed,,,,2018-01-01,
Seed Round - Yogosha,https://www.crunchbase.com/funding_round/yogosha-seed--8315285a,Yogosha,https://www.crunchbase.com/organization/yogosha,Seed,1200000,EUR,1434960,2017-09-11,"Axeleo, Starquest Capital, ZTP - Ze 12th Player"
Seed Round - ICW,https://www.crunchbase.com/funding_round/ic-workshop-seed--53048c38,ICW,https://www.crunchbase.com/organization/ic-workshop,Seed,30000,USD,30000,2017-11-02,Betatron
Initial Coin Offering - Enigma,https://www.crunchbase.com/funding_round/enigma-2-initial-coin-offering--1a0df9e4,Enigma,https://www.crunchbase.com/organization/enigma-2,Initial Coin Offering,45000000,USD,45000000,2017-09-11,
Seed Round - Verkada,https://www.crunchbase.com/funding_round/verkada-seed--71898232,Verkada,https://www.crunchbase.com/organization/verkada,Seed,3900000,USD,3900000,2017-09-21,"First Round Capital, Founder Collective, Hector Garcia-Molina, Idan Koren"
Series A - NorthRow,https://www.crunchbase.com/funding_round/contego-fraud-solutions-series-a--3f572453,NorthRow,https://www.crunchbase.com/organization/contego-fraud-solutions,Series A,3500000,GBP,4562620,2017-07-18,"Maven Capital Partners, NVM Private Equity, QVentures"
Angel Round - Shepper,https://www.crunchbase.com/funding_round/shepper-angel--c7d748eb,Shepper,https://www.crunchbase.com/organization/shepper,Angel,250000,GBP,330176,2017-08-01,Founders Factory
Seed Round - Pinn,https://www.crunchbase.com/funding_round/debitforward-seed--d6bc4cdb,Pinn,https://www.crunchbase.com/organization/debitforward,Seed,,,,2017-10-31,"BootstrapLabs, Pen King"
Initial Coin Offering - Mainframe,https://www.crunchbase.com/funding_round/mainframe-2-initial-coin-offering--92798725,Mainframe,https://www.crunchbase.com/organization/mainframe-2,Initial Coin Offering,,,,2018-02-05,Connect Capital
Series A - algoreg,https://www.crunchbase.com/funding_round/algoreg-series-a--ffeec1e9,algoreg,https://www.crunchbase.com/organization/algoreg,Series A,1000000,USD,1000000,2018-02-18,"G&F fund, Huobi, Jean-Pierre Bitton"
Series A - Token,https://www.crunchbase.com/funding_round/tokenize-inc-series-a--280474ff,Token,https://www.crunchbase.com/organization/tokenize-inc,Series A,5000000,USD,5000000,2018-02-28,"Blockchange Ventures, Future Perfect Ventures, Neo Fund, New York Ventures"
Pre Seed Round - Gleam AI,https://www.crunchbase.com/funding_round/gleam-ai-pre-seed--8fb129f1,Gleam AI,https://www.crunchbase.com/organization/gleam-ai,Pre-Seed,270000,EUR,318165,2017-12-18,
Funding Round - Synack,https://www.crunchbase.com/funding_round/synack-undisclosed--7be360c1,Synack,https://www.crunchbase.com/organization/synack,Funding Round,,,,2017-10-19,Intel Capital
Corporate Round - abode,https://www.crunchbase.com/funding_round/abode-corporate-round--71877c88,abode,https://www.crunchbase.com/organization/abode,Corporate Round,18829905,USD,18829905,2018-04-17,Nice S p A
Seed Round - Maxxsure,https://www.crunchbase.com/funding_round/maxxsure-seed--423a44c5,Maxxsure,https://www.crunchbase.com/organization/maxxsure,Seed,750000,USD,750000,2017-10-16,
Seed Round - Cloud Conformity,https://www.crunchbase.com/funding_round/cloud-conformity-seed--8b0b93fe,Cloud Conformity,https://www.crunchbase.com/organization/cloud-conformity,Seed,440000,USD,440000,2017-07-14,
Convertible Note - Mofiler,https://www.crunchbase.com/funding_round/mofiler-convertible-note--c5e26b55,Mofiler,https://www.crunchbase.com/organization/mofiler,Convertible Note,275000,USD,275000,2018-05-01,
Seed Round - Mainframe,https://www.crunchbase.com/funding_round/mainframe-2-seed--5b8e0681,Mainframe,https://www.crunchbase.com/organization/mainframe-2,Seed,,,,2018-03-01,"NEO Global Capital (NGC), Struck Capital Crypto"
Convertible Note - Scan Nusantara,https://www.crunchbase.com/funding_round/scan-nusantara-convertible-note--826cd7bc,Scan Nusantara,https://www.crunchbase.com/organization/scan-nusantara,Convertible Note,,,,2017-09-21,General Technology
Series B - Expel,https://www.crunchbase.com/funding_round/expel-series-b--416dc116,Expel,https://www.crunchbase.com/organization/expel,Series B,20000000,USD,20000000,2018-04-10,"Battery Ventures, Greycroft, Lightbank, New Enterprise Associates, Paladin Capital Group, Profile Capital, Scale Venture Partners"
Series C - Onapsis,https://www.crunchbase.com/funding_round/onapsis-series-c--ff538b56,Onapsis,https://www.crunchbase.com/organization/onapsis,Series C,31000000,USD,31000000,2018-04-13,".406 Ventures, Arsenal, Evolution Equity Partners, LLR Partners"
Venture Round - Cherry Home,https://www.crunchbase.com/funding_round/cherry-labs-series-unknown--572730fb,Cherry Home,https://www.crunchbase.com/organization/cherry-labs,Venture - Series Unknown,840000,USD,840000,2017-10-24,"Alexandr Agapitov, AltaIR Capital, Andrei Kulik, Greg Silverman, Igor Matsanyuk, Impulse VC, Yuri Gurski"
Seed Round - Corsha,https://www.crunchbase.com/funding_round/corsha-seed--09ad1cf0,Corsha,https://www.crunchbase.com/organization/corsha,Seed,1000000,USD,1000000,2018-01-01,"Center for Innovative Technology, David Nadwodny, Foundation Capital, TDI Ventures, LLC"
Non Equity Assistance - Red Sift,https://www.crunchbase.com/funding_round/redsift-non-equity-assistance--dff2020b,Red Sift,https://www.crunchbase.com/organization/redsift,Non-equity Assistance,,,,2018-04-25,Pitch@Palace
Non Equity Assistance - Panaseer,https://www.crunchbase.com/funding_round/panaseer-non-equity-assistance--89d1730d,Panaseer,https://www.crunchbase.com/organization/panaseer,Non-equity Assistance,,,,2018-04-25,Pitch@Palace
Non Equity Assistance - Intruder,https://www.crunchbase.com/funding_round/intruder-non-equity-assistance--8d940c12,Intruder,https://www.crunchbase.com/organization/intruder,Non-equity Assistance,,,,2018-04-25,Pitch@Palace
Non Equity Assistance - VChain Technology,https://www.crunchbase.com/funding_round/vchain-technology-non-equity-assistance--496c2b30,VChain Technology,https://www.crunchbase.com/organization/vchain-technology,Non-equity Assistance,,,,2018-04-25,Pitch@Palace
Seed Round - Qwil Messenger,https://www.crunchbase.com/funding_round/qwil-messenger-seed--b9aa8a7a,Qwil Messenger,https://www.crunchbase.com/organization/qwil-messenger,Seed,,,,2018-03-17,
Seed Round - Qwil Messenger,https://www.crunchbase.com/funding_round/qwil-messenger-seed--b0b2635f,Qwil Messenger,https://www.crunchbase.com/organization/qwil-messenger,Seed,,,,2017-12-01,
Venture Round - iS5 Communications,https://www.crunchbase.com/funding_round/is5-communications-series-unknown--7e1fbeae,iS5 Communications,https://www.crunchbase.com/organization/is5-communications,Venture - Series Unknown,17000000,USD,17000000,2018-03-22,Phoenix Contact Innovation Ventures
Series C - Bugcrowd,https://www.crunchbase.com/funding_round/bugcrowd-series-c--3741d25d,Bugcrowd,https://www.crunchbase.com/organization/bugcrowd,Series C,26000000,USD,26000000,2018-03-01,"Blackbird Ventures (Australia), Costanoa Ventures, First State Super, Hostplus, Industry Ventures, Paladin Capital Group, Rally Ventures, Salesforce Ventures, Triangle Peak Partners"
Venture Round - Safe Swiss Cloud,https://www.crunchbase.com/funding_round/safe-swiss-cloud-series-unknown--2434488b,Safe Swiss Cloud,https://www.crunchbase.com/organization/safe-swiss-cloud,Venture - Series Unknown,,,,2018-01-11,GoBeyond
Funding Round - Eclypsium,https://www.crunchbase.com/funding_round/eclypsium-undisclosed--73930278,Eclypsium,https://www.crunchbase.com/organization/eclypsium,Funding Round,2300000,USD,2300000,2017-10-19,"408 Ventures, Intel Capital"
Seed Round - Untethered Labs,https://www.crunchbase.com/funding_round/untethered-labs-seed--8d364a13,Untethered Labs,https://www.crunchbase.com/organization/untethered-labs,Seed,326104,USD,326104,2017-12-15,
Seed Round - KABN,https://www.crunchbase.com/funding_round/crypto-kabn-seed--b7d90069,KABN,https://www.crunchbase.com/organization/crypto-kabn,Seed,,,,2018-01-08,
Initial Coin Offering - SmartContract,https://www.crunchbase.com/funding_round/smartcontract-initial-coin-offering--ba5cd9c8,SmartContract,https://www.crunchbase.com/organization/smartcontract,Initial Coin Offering,32000000,USD,32000000,2017-09-20,"Andreas Schwartz, Limitless Crypto Investments, Nirvana Capital"
Seed Round - MyDocSafe,https://www.crunchbase.com/funding_round/mydocsafe-seed--e1706107,MyDocSafe,https://www.crunchbase.com/organization/mydocsafe,Seed,125000,GBP,161875,2017-09-01,
Seed Round - WiRE Microsystems,https://www.crunchbase.com/funding_round/wire-microsystems-seed--feca1269,WiRE Microsystems,https://www.crunchbase.com/organization/wire-microsystems,Seed,,,,2018-02-28,AUC Venture Lab
Series B - Jutubao,https://www.crunchbase.com/funding_round/jutu-series-b--f758affd,Jutubao,https://www.crunchbase.com/organization/jutu,Series B,15900000,USD,15900000,2018-04-25,"China Agriculture Industry Fund, Puchao Capital"
Series A - Idwall,https://www.crunchbase.com/funding_round/idwall-series-a--b36ff6a9,Idwall,https://www.crunchbase.com/organization/idwall,Series A,3000000,USD,3000000,2018-03-01,Monashees
Series A - ClearBlade,https://www.crunchbase.com/funding_round/clearblade-series-a--f65a6a70,ClearBlade,https://www.crunchbase.com/organization/clearblade,Series A,3000000,USD,3000000,2017-09-19,"Align Capital, Andrew Busey, Ben Lamm, Capital Factory, Equipo Ventures, Hypergiant, Jan Lindelow, Jim Schneider"
Seed Round - Alcide,https://www.crunchbase.com/funding_round/alcide-seed--02b3a1f9,Alcide,https://www.crunchbase.com/organization/alcide,Seed,5200000,USD,5200000,2017-12-06,"Elron Electronic Industries, Intel Capital"
Series E - HyTrust,https://www.crunchbase.com/funding_round/hytrust-series-e--70024b44,HyTrust,https://www.crunchbase.com/organization/hytrust,Series E,36000000,USD,36000000,2017-07-11,"Advance Venture Partners, Cisco, EPIC Ventures, Fortinet, Intel Capital, Sway Ventures, Trident Capital, Vanedge Capital, VMware"
Seed Round - Arival Bank,https://www.crunchbase.com/funding_round/arival-bank-seed--75fdcc18,Arival Bank,https://www.crunchbase.com/organization/arival-bank,Seed,1000000,USD,1000000,2018-01-15,
Seed Round - HelloVerify,https://www.crunchbase.com/funding_round/helloverify-seed--023bc97e,HelloVerify,https://www.crunchbase.com/organization/helloverify,Seed,120000,USD,120000,2018-01-04,"Data Collective DCVC, Y Combinator"
Seed Round - Alertot,https://www.crunchbase.com/funding_round/alertot-seed--16e93b70,Alertot,https://www.crunchbase.com/organization/alertot,Seed,35000,USD,35000,2017-07-03,Start-Up Chile
Seed Round - Liopa,https://www.crunchbase.com/funding_round/liopa-seed--6db600a2,Liopa,https://www.crunchbase.com/organization/liopa,Seed,1000000,USD,1000000,2018-04-17,"AI Seed, Co-FundNI, QUBIS, techstart"
Series C - Onfido,https://www.crunchbase.com/funding_round/onfido-series-c--edb81154,Onfido,https://www.crunchbase.com/organization/onfido,Series C,30000000,USD,30000000,2017-09-27,"Christian Faes, Crane Venture Partners, CreditEase Fintech Investment Fund, David Rowan, Jon Reynolds, Khaled Helioui, M12, Plug and Play, Salesforce Ventures, Taavet Hinrikus, TempoCap, William Reeve"
Seed Round - Gladius,https://www.crunchbase.com/funding_round/gladius-seed--ffcc849a,Gladius,https://www.crunchbase.com/organization/gladius,Seed,200000,USD,200000,2017-09-01,
Initial Coin Offering - Gladius,https://www.crunchbase.com/funding_round/gladius-initial-coin-offering--cd4358ca,Gladius,https://www.crunchbase.com/organization/gladius,Initial Coin Offering,20000000,USD,20000000,2017-09-14,
Seed Round - C2A Security,https://www.crunchbase.com/funding_round/c2a-security-seed--7e1a5da0,C2A Security,https://www.crunchbase.com/organization/c2a-security,Seed,,,,2018-01-01,
Seed Round - Deep Science,https://www.crunchbase.com/funding_round/deep-science-ai-seed--cdc02563,Deep Science,https://www.crunchbase.com/organization/deep-science-ai,Seed,,,,2018-03-12,"Alchemist Accelerator, James Sowers"
Seed Round - Anjuna,https://www.crunchbase.com/funding_round/anjuna-seed--6e4e652f,Anjuna,https://www.crunchbase.com/organization/anjuna,Seed,3000000,USD,3000000,2018-01-12,"Data Collective DCVC, David Ulevitch, Dorm Room Fund, Founder Collective, Juan Benet, Playground Global"
Seed Round - Nivaura,https://www.crunchbase.com/funding_round/nivaura-seed--40d8c960,Nivaura,https://www.crunchbase.com/organization/nivaura,Seed,,,,2018-01-30,"Allen & Overy, Digital Currency Group, Fineqia"
Seed Round - LifeDoor,https://www.crunchbase.com/funding_round/lifedoor-seed--6019aa2a,LifeDoor,https://www.crunchbase.com/organization/lifedoor,Seed,215000,USD,215000,2018-03-15,
Series A - Insignary,https://www.crunchbase.com/funding_round/insignary-series-a--acd676fe,Insignary,https://www.crunchbase.com/organization/insignary,Series A,2000000,USD,2000000,2018-01-23,"Mega Investment, SGI Venture Capital"
Seed Round - Probely,https://www.crunchbase.com/funding_round/probe-ly-seed--1a1ceca6,Probely,https://www.crunchbase.com/organization/probe-ly,Seed,385000,EUR,439737,2017-07-06,"Bright Pixel, Caixa Capital, Investor Founder"
Series A - Kolide,https://www.crunchbase.com/funding_round/kolide-series-a--3c27c776,Kolide,https://www.crunchbase.com/organization/kolide,Series A,8000000,USD,8000000,2018-04-16,Matrix Partners
Seed Round - CloudRail,https://www.crunchbase.com/funding_round/cloudrail-seed--6f98ee6f,CloudRail,https://www.crunchbase.com/organization/cloudrail,Seed,540000,EUR,672708,2018-02-02,"BWM GmbH, Leonardo Venture, Rheinland-Pfalz Fonds, Ulrich Turck Family Office"
Series B - Cellum Group,https://www.crunchbase.com/funding_round/cellum-group-series-b--1088aab6,Cellum Group,https://www.crunchbase.com/organization/cellum-group,Series B,,,,2018-01-30,Telkom Indonesia
Series B - Dessmann,https://www.crunchbase.com/funding_round/dessmann-series-b--cfc267e8,Dessmann,https://www.crunchbase.com/organization/dessmann,Series B,16000000,USD,16000000,2018-03-21,"Hotata, Red Star Macalline, Share Capital"
Series B - HanSight,https://www.crunchbase.com/funding_round/hansight-series-b--31852c2b,HanSight,https://www.crunchbase.com/organization/hansight,Series B,,,,2018-03-29,Addor Capital
Seed Round - GATE,https://www.crunchbase.com/funding_round/tokenid-seed--649aa524,GATE,https://www.crunchbase.com/organization/tokenid,Seed,3200000,USD,3200000,2018-04-05,"Alex Jurovitsky, Jacob Shochat, Orco Investments"
Venture Round - Cygilant,https://www.crunchbase.com/funding_round/eiqnetworks-series-unknown--d1a96478,Cygilant,https://www.crunchbase.com/organization/eiqnetworks,Venture - Series Unknown,7000000,USD,7000000,2017-09-19,Arrowroot Capital
Debt Financing - SafetySkills,https://www.crunchbase.com/funding_round/safetyskills-debt-financing--0b23a3f5,SafetySkills,https://www.crunchbase.com/organization/safetyskills,Debt Financing,,,,2018-03-02,Recurring Capital Partners
Venture Round - Alpin,https://www.crunchbase.com/funding_round/alpin-series-unknown--ccef2149,Alpin,https://www.crunchbase.com/organization/alpin,Venture - Series Unknown,1000000,USD,1000000,2017-12-27,"Keiretsu Capital, Nebraska Angel Network, Plains Angels, Rockies Venture Club, Techstars"
Series A - Netsparker,https://www.crunchbase.com/funding_round/netsparker-series-a--bbf61326,Netsparker,https://www.crunchbase.com/organization/netsparker,Series A,40000000,USD,40000000,2018-03-08,Turn/River Capital
Seed Round - Peerio,https://www.crunchbase.com/funding_round/peerio-seed--553faa36,Peerio,https://www.crunchbase.com/organization/peerio,Seed,1325000,USD,1325000,2017-11-30,"InnoStart Capital, Real Ventures"
Venture Round - Integris Software,https://www.crunchbase.com/funding_round/integris-software-series-unknown--a9e52ab3,Integris Software,https://www.crunchbase.com/organization/integris-software,Venture - Series Unknown,1500000,USD,1500000,2018-01-22,"Amplify Partners, Madrona Venture Group"
Angel Round - Torsion Information Security,https://www.crunchbase.com/funding_round/torsion-information-security-angel--0c0dc41a,Torsion Information Security,https://www.crunchbase.com/organization/torsion-information-security,Angel,35000,GBP,46887,2017-10-01,Innovation Warehouse
Series B - EclecticIQ,https://www.crunchbase.com/funding_round/eclecticiq-series-b--3f41148b,EclecticIQ,https://www.crunchbase.com/organization/eclecticiq,Series B,14000000,EUR,16304968,2017-11-09,Keen Venture Partners
Series B - TRUSFORT.COM,https://www.crunchbase.com/funding_round/trusfort-series-b--b3cef524,TRUSFORT.COM,https://www.crunchbase.com/organization/trusfort,Series B,19000000,USD,19000000,2018-01-16,"Dreamfly Capital, Redpoint, SIG China (SIG Asia Investments), YF Capital (Yunfeng Capital)"
Convertible Note - iXDen,https://www.crunchbase.com/funding_round/ix-den-convertible-note--4b281b39,iXDen,https://www.crunchbase.com/organization/ix-den,Convertible Note,,,,2018-01-15,F2 Capital
Seed Round - Wahed Invest,https://www.crunchbase.com/funding_round/wahed-invest-inc-seed--ed0d971a,Wahed Invest,https://www.crunchbase.com/organization/wahed-invest-inc,Seed,7000000,USD,7000000,2017-11-01,"BECO Capital, Cue Ball, John Elkhair, Khalid Al Jassim, Nasr-Eddine Benaissa"
Seed Round - Assignar,https://www.crunchbase.com/funding_round/assignar-seed--86784a40,Assignar,https://www.crunchbase.com/organization/assignar,Seed,3000000,USD,3000000,2017-07-06,"Our Innovation Fund, LP"
Series A - SecuredTouch,https://www.crunchbase.com/funding_round/securedtouch-series-a--9e9ee37f,SecuredTouch,https://www.crunchbase.com/organization/securedtouch,Series A,8000000,USD,8000000,2018-04-23,"Arvato Bertelsmann, Rafael Advanced Defense Systems, RDC - Rafael Development Corporation"
Seed Round - Everproof,https://www.crunchbase.com/funding_round/everproof-seed--0861d6a9,Everproof,https://www.crunchbase.com/organization/everproof,Seed,1500000,AUD,1182102,2018-02-20,"Allectus Capital, Reinventure Group"
Seed Round - Kriptos,https://www.crunchbase.com/funding_round/kriptos-seed--fda65f6a,Kriptos,https://www.crunchbase.com/organization/kriptos,Seed,100000,USD,100000,2018-03-01,Kruger Corporation
Venture Round - ID-Pal,https://www.crunchbase.com/funding_round/id-pal-series-unknown--16f69093,ID-Pal,https://www.crunchbase.com/organization/id-pal,Venture - Series Unknown,,,,2017-09-01,Fintech71
Venture Round - Redwood Technologies Group,https://www.crunchbase.com/funding_round/redwood-technologies-group-series-unknown--97337633,Redwood Technologies Group,https://www.crunchbase.com/organization/redwood-technologies-group,Venture - Series Unknown,25000000,GBP,34493939,2018-01-16,Scottish Equity Partners
Seed Round - Pei,https://www.crunchbase.com/funding_round/pei-technology-inc-seed--dc91cdef,Pei,https://www.crunchbase.com/organization/pei-technology-inc,Seed,,,,2018-04-04,Sputnik ATX
Seed Round - One World Identity ('OWI'),https://www.crunchbase.com/funding_round/one-world-identity-seed--512013e9,One World Identity ('OWI'),https://www.crunchbase.com/organization/one-world-identity,Seed,1500000,USD,1500000,2017-08-01,
Series B - Aqua Security,https://www.crunchbase.com/funding_round/aquasecurity-series-b--7a926ea9,Aqua Security,https://www.crunchbase.com/organization/aquasecurity,Series B,25000000,USD,25000000,2017-09-19,"Lightspeed Venture Partners, M12, Shlomo Kramer, TLV Partners"
Venture Round - Automox,https://www.crunchbase.com/funding_round/automox-series-unknown--17c87b62,Automox,https://www.crunchbase.com/organization/automox,Venture - Series Unknown,2000000,USD,2000000,2018-03-06,"Arthur Coviello, Blue Note Ventures, Mike Viscuso, Roger Thornton, Ron Gula, Tim Belcher, Tom Noonan"
Post-IPO Equity - United Technologies,https://www.crunchbase.com/funding_round/united-technologies-post-ipo-equity--7df29526,United Technologies,https://www.crunchbase.com/organization/united-technologies,Post-IPO Equity,,,,2018-02-28,Pershing Square Capital Management
Series B - empow cyber security,https://www.crunchbase.com/funding_round/empow-cyber-security-series-b--b2dd3bd9,empow cyber security,https://www.crunchbase.com/organization/empow-cyber-security,Series B,10000000,USD,10000000,2018-04-18,Ascent Venture Partners
Series A - CI Security,https://www.crunchbase.com/funding_round/critical-informatics-series-a--dcf973be,CI Security,https://www.crunchbase.com/organization/critical-informatics,Series A,1100000,USD,1100000,2018-01-04,Alan D. Frazier
Pre Seed Round - Agroninja,https://www.crunchbase.com/funding_round/agroninja-kft-2030-pre-seed--d877b77b,Agroninja,https://www.crunchbase.com/organization/agroninja-kft-2030,Pre-Seed,15000,EUR,17755,2017-12-19,Hiventures Investment Fund
Seed Round - AeroShield,https://www.crunchbase.com/funding_round/aeroshield-seed--3e6e27f0,AeroShield,https://www.crunchbase.com/organization/aeroshield,Seed,,,,2018-02-01,
Angel Round - Authoreon.io,https://www.crunchbase.com/funding_round/authoreon-angel--c09118c6,Authoreon.io,https://www.crunchbase.com/organization/authoreon,Angel,250000,USD,250000,2017-07-22,
Venture Round - MakerDAO,https://www.crunchbase.com/funding_round/makerdao-series-unknown--6cf98187,MakerDAO,https://www.crunchbase.com/organization/makerdao,Venture - Series Unknown,12000000,USD,12000000,2017-12-15,"1confirmation, Andreessen Horowitz, FBG Capital, Fenbushi Capital, Polychain, Scanate, Walden Bridge Capital, Wyre Capital"
Seed Round - Mansion,https://www.crunchbase.com/funding_round/mansion-seed--1362ea53,Mansion,https://www.crunchbase.com/organization/mansion,Seed,,,,2018-03-26,Fortune Capital
Series B - KnowBe4,https://www.crunchbase.com/funding_round/knowbe4-llc-series-b--96f0fd21,KnowBe4,https://www.crunchbase.com/organization/knowbe4-llc,Series B,30000000,USD,30000000,2017-10-24,"Elephant, Goldman Sachs"
Series C - SecurityScorecard,https://www.crunchbase.com/funding_round/security-scorecard-series-c--3eca4890,SecurityScorecard,https://www.crunchbase.com/organization/security-scorecard,Series C,27500000,USD,27500000,2017-10-12,"Accomplice, AXA Venture Partners, Boldstart Ventures, Evolution Equity Partners, GV, Intel Capital, Moody's Investors Service, NGP Capital, Sequoia Capital, Two Sigma Ventures"
Grant - Center for Peace and Security Studies,https://www.crunchbase.com/funding_round/center-for-peace-and-security-studies-grant--842d49d0,Center for Peace and Security Studies,https://www.crunchbase.com/organization/center-for-peace-and-security-studies,Grant,3320000,USD,3320000,2017-08-23,Charles Koch Foundation
Series C - ZeroFOX,https://www.crunchbase.com/funding_round/zerofox-series-c--8fb5504a,ZeroFOX,https://www.crunchbase.com/organization/zerofox,Series C,40000000,USD,40000000,2017-07-12,"Core Capital Partners, Highland Capital Partners, NEA, Redline Capital, Silver Lake Waterman"
Angel Round - CyberDot Inc.,https://www.crunchbase.com/funding_round/cyberdot-inc-angel--e5273df6,CyberDot Inc.,https://www.crunchbase.com/organization/cyberdot-inc,Angel,,,,2017-09-01,
Seed Round - Drone Complier,https://www.crunchbase.com/funding_round/drone-complier-seed--a8843221,Drone Complier,https://www.crunchbase.com/organization/drone-complier,Seed,,,,2017-11-13,
